ids	Logic_board_fail	IO_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost
994	0	0	1	0	0	300
995	1	0	0	1	1	225
996	1	0	0	1	1	225
997	1	0	0	1	1	225
998	1	1	0	0	0	300
999	1	1	0	0	0	300
1000	1	1	0	0	0	300
1001	1	1	0	1	0	300
1002	1	1	0	1	0	300
1003	1	1	0	1	0	300
1004	1	0	0	0	1	175
1005	1	0	0	1	1	225
1006	1	0	0	1	1	225
1007	0	0	1	0	0	300
1008	1	0	0	0	1	175
1009	0	0	1	1	0	300
1010	1	0	0	0	1	175
1011	1	0	0	1	1	225
1012	1	0	0	1	1	225
1013	1	0	0	0	1	175
1014	1	0	0	1	1	225
1015	1	0	0	0	1	175
1016	1	0	0	0	1	175
1017	1	0	0	1	1	225
1018	0	1	0	0	2	200
1019	1	0	0	0	1	175
1020	0	0	1	0	0	300
1021	1	0	0	0	1	175
1022	1	0	0	1	1	225
1023	1	0	0	1	1	225
1024	0	0	1	1	0	300
1025	1	0	0	0	1	175
1026	1	0	0	0	1	175
1027	1	0	0	1	1	225
1028	1	0	0	0	1	175
1029	1	0	0	1	1	225
1030	1	0	0	0	1	175
1031	1	0	0	1	1	225
1032	1	1	0	0	0	300
1033	1	0	0	1	1	225
1034	1	0	0	1	1	225
1035	1	0	0	0	1	175
1036	1	0	0	1	1	225
1037	1	0	0	1	1	225
1038	1	0	0	0	1	175
1039	1	0	0	1	1	225
1040	1	0	0	1	1	225
1041	1	0	0	1	1	225
1042	1	0	0	1	1	225
1043	1	0	0	0	1	175
1044	1	0	0	1	1	225
1045	1	0	0	1	1	225
1046	1	0	0	0	1	175
1047	1	0	0	0	1	175
1048	1	0	0	1	1	225
1049	1	0	0	0	1	175
1050	0	0	1	0	0	300
1051	1	0	0	1	1	225
1052	1	0	0	0	1	175
1053	1	1	0	1	0	300
1054	1	0	0	0	1	175
1055	1	0	0	0	1	175
1056	1	0	0	1	1	225
1057	1	1	0	0	0	300
1058	0	0	1	1	0	300
1059	1	0	0	1	1	225
1060	1	0	0	0	1	175
1061	1	0	0	0	1	175
1062	1	0	0	1	1	225
1063	1	1	0	0	0	300
1064	1	0	0	1	1	225
1065	1	0	0	0	1	175
1066	1	0	0	0	1	175
1067	1	0	0	0	1	175
1068	1	0	0	0	1	175
1069	1	0	0	0	1	175
1070	1	0	0	0	1	175
1071	1	1	0	1	0	300
1072	0	0	1	0	0	300
1073	1	1	0	1	0	300
1074	0	1	0	0	2	200
1075	1	0	0	1	1	225
1076	1	0	0	0	1	175
1077	1	0	0	1	1	225
1078	1	0	0	1	1	225
1079	1	0	0	1	1	225
1080	1	0	0	0	1	175
1081	1	0	0	1	1	225
1082	1	0	0	0	1	175
1083	1	0	0	1	1	225
1084	0	1	0	0	2	200
1085	1	0	0	0	1	175
1086	1	1	0	0	0	300
1087	1	0	0	0	1	175
1088	1	0	0	0	1	175
1089	1	0	0	1	1	225
1090	1	0	0	0	1	175
1091	1	0	0	1	1	225
1092	1	0	0	0	1	175
1093	1	0	0	0	1	175
1094	1	1	0	1	0	300
1095	1	0	0	0	1	175
1096	1	1	0	0	0	300
1097	1	0	0	1	1	225
1098	1	0	0	0	1	175
1099	1	0	0	0	1	175
1100	0	0	1	1	0	300
1101	1	0	0	1	1	225
1102	0	0	1	0	0	300
1103	0	0	1	0	0	300
1104	1	0	0	1	1	225
1105	1	0	0	0	1	175
1106	1	0	0	1	1	225
1107	1	0	0	1	1	225
1108	0	1	0	1	2	125
1109	1	0	0	0	1	175
1110	1	0	0	0	1	175
1111	1	0	0	0	1	175
1112	1	0	0	0	1	175
1113	1	0	0	0	1	175
1114	1	0	0	1	1	225
1115	1	0	0	0	1	175
1116	1	0	0	1	1	225
1117	1	0	0	0	1	175
1118	1	0	0	0	1	175
1119	1	0	0	0	1	175
1120	1	0	0	1	1	225
1121	1	0	0	0	1	175
1122	1	0	0	1	1	225
1123	0	0	1	0	0	300
1124	1	0	0	1	1	225
1125	0	0	1	0	0	300
1126	1	0	0	0	1	175
1127	1	0	0	0	1	175
1128	0	0	1	0	0	300
1129	1	0	0	1	1	225
1130	1	1	0	1	0	300
1131	1	0	0	1	1	225
1132	1	0	0	1	1	225
1133	1	0	0	1	1	225
1134	1	0	0	1	1	225
1135	1	1	0	1	0	300
1136	1	0	0	1	1	225
1137	1	1	0	0	0	300
1138	1	0	0	1	1	225
1139	1	0	0	1	1	225
1140	1	0	0	1	1	225
1141	1	0	0	0	1	175
1142	1	0	0	1	1	225
1143	1	0	0	0	1	175
1144	1	0	0	0	1	175
1145	1	0	0	0	1	175
1146	1	0	0	0	1	175
1147	1	0	0	0	1	175
1148	0	1	0	0	2	200
1149	1	0	0	1	1	225
1150	1	1	0	0	0	300
1151	1	0	0	0	1	175
1152	1	0	0	1	1	225
1153	1	0	0	0	1	175
1154	1	0	0	0	1	175
1155	1	0	0	1	1	225
1156	1	0	0	0	1	175
1157	1	0	0	0	1	175
1158	1	0	0	1	1	225
1159	1	0	0	0	1	175
1160	0	0	1	1	0	300
1161	1	0	0	0	1	175
1162	1	1	0	0	0	300
1163	1	0	0	1	1	225
1164	1	0	0	1	1	225
1165	1	1	0	0	0	300
1166	1	0	0	1	1	225
1167	1	0	0	1	1	225
1168	1	0	0	0	1	175
1169	1	0	0	1	1	225
1170	1	1	0	0	0	300
1171	0	0	1	0	0	300
1172	1	0	0	0	1	175
1173	1	1	0	1	0	300
1174	1	0	0	1	1	225
1175	1	0	0	1	1	225
1176	1	0	0	0	1	175
1177	1	0	0	1	1	225
1178	1	0	0	1	1	225
1179	1	0	0	1	1	225
1180	1	0	0	1	1	225
1181	1	0	0	1	1	225
1182	1	0	0	0	1	175
1183	1	0	0	0	1	175
1184	0	0	1	0	0	300
1185	0	0	1	1	0	300
1186	1	0	0	1	1	225
1187	1	0	0	1	1	225
1188	1	0	0	0	1	175
1189	1	0	0	1	1	225
1190	1	0	0	1	1	225
1191	1	0	0	0	1	175
1192	1	0	0	1	1	225
1193	1	0	0	1	1	225
1194	1	0	0	0	1	175
1195	1	0	0	1	1	225
1196	1	0	0	1	1	225
1197	1	0	0	0	1	175
1198	1	1	0	0	0	300
1199	1	0	0	1	1	225
1200	1	1	0	0	0	300
1201	1	0	0	0	1	175
1202	1	0	0	1	1	225
1203	1	0	0	0	1	175
1204	1	0	0	1	1	225
1205	1	0	0	1	1	225
1206	1	1	0	1	0	300
1207	1	0	0	1	1	225
1208	0	0	1	1	0	300
1209	0	0	1	0	0	300
1210	0	0	1	1	0	300
1211	1	0	0	0	1	175
1212	1	0	0	0	1	175
1213	1	0	0	0	1	175
1214	1	0	0	1	1	225
1215	1	1	0	1	0	300
1216	1	0	0	1	1	225
1217	1	0	0	0	1	175
1218	1	1	0	1	0	300
1219	1	0	0	0	1	175
1220	1	0	0	1	1	225
1221	1	0	0	0	1	175
1222	1	0	0	0	1	175
1223	1	0	0	0	1	175
1224	1	0	0	1	1	225
1225	1	0	0	0	1	175
1226	1	0	0	0	1	175
1227	1	0	0	1	1	225
1228	1	0	0	0	1	175
1229	1	0	0	1	1	225
1230	1	0	0	0	1	175
1231	1	0	0	0	1	175
1232	1	0	0	1	1	225
1233	1	1	0	0	0	300
1234	1	1	0	0	0	300
1235	0	0	1	1	0	300
1236	1	0	0	0	1	175
1237	1	0	0	0	1	175
1238	1	0	0	1	1	225
1239	1	0	0	0	1	175
1240	1	0	0	1	1	225
1241	1	0	0	0	1	175
1242	1	0	0	0	1	175
1243	1	0	0	0	1	175
1244	0	0	1	0	0	300
1245	1	0	0	0	1	175
1246	1	0	0	1	1	225
1247	1	0	0	1	1	225
1248	0	1	0	1	2	125
1249	1	0	0	1	1	225
1250	1	1	0	0	0	300
1251	1	1	0	0	0	300
1252	1	0	0	1	1	225
1253	1	0	0	1	1	225
1254	1	0	0	1	1	225
1255	0	0	1	0	0	300
1256	0	0	1	0	0	300
1257	1	0	0	0	1	175
1258	1	1	0	0	0	300
1259	0	0	1	0	0	300
1260	1	0	0	1	1	225
1261	1	1	0	0	0	300
1262	1	0	0	1	1	225
1263	1	0	0	1	1	225
1264	1	0	0	1	1	225
1265	1	0	0	1	1	225
1266	1	0	0	0	1	175
1267	1	0	0	1	1	225
1268	1	1	0	0	0	300
1269	1	0	0	1	1	225
1270	0	0	1	0	0	300
1271	1	0	0	1	1	225
1272	0	0	1	0	0	300
1273	0	0	1	1	0	300
1274	1	0	0	0	1	175
1275	1	0	0	1	1	225
1276	1	0	0	0	1	175
1277	1	0	0	1	1	225
1278	1	0	0	0	1	175
1279	1	0	0	1	1	225
1280	1	0	0	0	1	175
1281	1	0	0	1	1	225
1282	1	1	0	0	0	300
1283	1	0	0	0	1	175
1284	1	1	0	1	0	300
1285	1	0	0	0	1	175
1286	0	0	1	0	0	300
1287	1	0	0	0	1	175
1288	1	0	0	0	1	175
1289	1	1	0	0	0	300
1290	0	0	1	1	0	300
1291	1	1	0	1	0	300
1292	1	1	0	0	0	300
1293	0	0	1	0	0	300
1294	1	0	0	0	1	175
1295	1	0	0	1	1	225
1296	1	0	0	0	1	175
1297	1	0	0	1	1	225
1298	0	0	1	1	0	300
1299	1	0	0	1	1	225
1300	1	0	0	0	1	175
1301	0	1	0	1	2	125
1302	1	1	0	0	0	300
1303	0	1	0	1	2	125
1304	1	0	0	1	1	225
1305	1	0	0	0	1	175
1306	0	0	1	1	0	300
1307	1	0	0	1	1	225
1308	0	0	1	1	0	300
1309	0	0	1	0	0	300
1310	1	0	0	1	1	225
1311	0	0	1	1	0	300
1312	1	0	0	1	1	225
1313	1	0	0	1	1	225
1314	1	0	0	1	1	225
1315	0	0	1	1	0	300
1316	1	0	0	0	1	175
1317	1	0	0	1	1	225
1318	1	1	0	0	0	300
1319	1	0	0	1	1	225
1320	1	0	0	1	1	225
1321	1	0	0	1	1	225
1322	0	1	0	0	2	200
1323	1	0	0	0	1	175
1324	1	0	0	0	1	175
1325	0	0	1	0	0	300
1326	1	0	0	0	1	175
1327	0	1	0	0	2	200
1328	1	0	0	1	1	225
1329	0	0	1	0	0	300
1330	1	0	0	0	1	175
1331	1	0	0	0	1	175
1332	1	0	0	0	1	175
1333	1	0	0	0	1	175
1334	1	0	0	1	1	225
1335	1	1	0	0	0	300
1336	1	0	0	1	1	225
1337	1	0	0	0	1	175
1338	1	0	0	0	1	175
1339	1	0	0	1	1	225
1340	1	0	0	1	1	225
1341	1	0	0	1	1	225
1342	1	0	0	0	1	175
1343	1	0	0	0	1	175
1344	1	0	0	1	1	225
1345	1	0	0	0	1	175
1346	1	0	0	1	1	225
1347	1	0	0	0	1	175
1348	0	0	1	1	0	300
1349	1	0	0	0	1	175
1350	1	0	0	1	1	225
1351	1	0	0	0	1	175
1352	1	0	0	0	1	175
1353	1	0	0	0	1	175
1354	1	0	0	0	1	175
1355	0	0	1	1	0	300
1356	0	0	1	1	0	300
1357	1	0	0	1	1	225
1358	1	0	0	0	1	175
1359	1	1	0	1	0	300
1360	1	0	0	1	1	225
1361	1	0	0	1	1	225
1362	1	0	0	1	1	225
1363	1	0	0	1	1	225
1364	1	1	0	1	0	300
1365	1	0	0	1	1	225
1366	1	0	0	1	1	225
1367	1	0	0	1	1	225
1368	1	0	0	1	1	225
1369	1	0	0	1	1	225
1370	0	1	0	1	2	125
1371	1	0	0	0	1	175
1372	1	0	0	0	1	175
1373	1	0	0	0	1	175
1374	1	0	0	1	1	225
1375	0	0	1	1	0	300
1376	1	1	0	0	0	300
1377	0	0	1	1	0	300
1378	0	0	1	0	0	300
1379	1	0	0	1	1	225
1380	1	1	0	0	0	300
1381	1	0	0	1	1	225
1382	1	0	0	0	1	175
1383	0	0	1	1	0	300
1384	1	1	0	0	0	300
1385	1	1	0	1	0	300
1386	1	0	0	1	1	225
1387	1	0	0	1	1	225
1388	1	0	0	0	1	175
1389	0	0	1	0	0	300
1390	1	0	0	0	1	175
1391	1	0	0	0	1	175
1392	0	1	0	0	2	200
1393	0	0	1	1	0	300
1394	1	0	0	1	1	225
1395	1	0	0	0	1	175
1396	1	0	0	1	1	225
1397	1	0	0	1	1	225
1398	1	0	0	0	1	175
1399	1	0	0	0	1	175
1400	1	0	0	0	1	175
1401	0	0	1	0	0	300
1402	0	0	1	1	0	300
1403	1	0	0	0	1	175
1404	1	0	0	0	1	175
1405	1	0	0	0	1	175
1406	0	0	1	0	0	300
1407	1	0	0	0	1	175
1408	0	0	1	0	0	300
1409	1	0	0	1	1	225
1410	1	0	0	0	1	175
1411	1	0	0	1	1	225
1412	1	1	0	0	0	300
1413	1	1	0	1	0	300
1414	1	0	0	1	1	225
1415	1	0	0	0	1	175
1416	1	0	0	1	1	225
1417	1	0	0	0	1	175
1418	1	0	0	0	1	175
1419	1	1	0	1	0	300
1420	1	0	0	1	1	225
1421	1	0	0	0	1	175
1422	1	0	0	1	1	225
1423	1	0	0	1	1	225
1424	1	0	0	1	1	225
1425	0	1	0	0	2	200
1426	1	1	0	0	0	300
1427	0	0	1	0	0	300
1428	1	0	0	0	1	175
1429	1	0	0	0	1	175
1430	1	0	0	0	1	175
1431	1	0	0	0	1	175
1432	1	0	0	0	1	175
1433	1	0	0	0	1	175
1434	0	0	1	1	0	300
1435	0	1	0	1	2	125
1436	1	0	0	1	1	225
1437	1	0	0	1	1	225
1438	1	0	0	1	1	225
1439	1	0	0	0	1	175
1440	1	0	0	1	1	225
1441	0	0	1	1	0	300
1442	1	1	0	0	0	300
1443	1	0	0	1	1	225
1444	1	0	0	0	1	175
1445	1	0	0	1	1	225
1446	0	0	1	0	0	300
1447	1	0	0	0	1	175
1448	1	0	0	0	1	175
1449	1	0	0	1	1	225
1450	1	0	0	1	1	225
1451	1	1	0	1	0	300
1452	0	0	1	0	0	300
1453	1	0	0	0	1	175
1454	1	0	0	1	1	225
1455	1	0	0	0	1	175
1456	0	0	1	0	0	300
1457	0	0	1	1	0	300
1458	1	0	0	0	1	175
1459	1	0	0	1	1	225
1460	1	0	0	0	1	175
1461	1	0	0	0	1	175
1462	1	0	0	1	1	225
1463	1	0	0	0	1	175
1464	1	0	0	1	1	225
1465	1	0	0	1	1	225
1466	1	1	0	1	0	300
1467	1	0	0	1	1	225
1468	1	0	0	1	1	225
1469	1	0	0	0	1	175
1470	0	1	0	0	2	200
1471	1	0	0	0	1	175
1472	1	0	0	0	1	175
1473	1	0	0	1	1	225
1474	1	0	0	1	1	225
1475	1	0	0	1	1	225
1476	1	0	0	0	1	175
1477	1	0	0	0	1	175
1478	1	0	0	1	1	225
1479	0	1	0	0	2	200
1480	0	0	1	1	0	300
1481	1	1	0	0	0	300
1482	0	0	1	0	0	300
1483	1	0	0	0	1	175
1484	1	0	0	0	1	175
1485	1	0	0	0	1	175
1486	0	0	1	1	0	300
1487	1	0	0	1	1	225
1488	1	0	0	1	1	225
1489	1	0	0	1	1	225
1490	1	0	0	0	1	175
1491	1	0	0	1	1	225
1492	0	0	1	0	0	300
1493	1	0	0	0	1	175
1494	1	0	0	0	1	175
1495	1	0	0	1	1	225
1496	0	0	1	0	0	300
1497	1	0	0	0	1	175
1498	1	0	0	1	1	225
1499	1	0	0	1	1	225
1500	1	0	0	0	1	175
1501	1	0	0	1	1	225
1502	1	0	0	0	1	175
1503	1	1	0	0	0	300
1504	0	0	1	0	0	300
1505	1	0	0	0	1	175
1506	1	0	0	0	1	175
1507	0	0	1	0	0	300
1508	1	0	0	1	1	225
1509	0	0	1	1	0	300
1510	1	0	0	1	1	225
1511	1	1	0	1	0	300
1512	0	0	1	1	0	300
1513	1	0	0	1	1	225
1514	1	0	0	0	1	175
1515	1	0	0	1	1	225
1516	1	0	0	0	1	175
1517	1	0	0	1	1	225
1518	1	0	0	0	1	175
1519	1	0	0	1	1	225
1520	1	0	0	0	1	175
1521	1	0	0	1	1	225
1522	1	0	0	0	1	175
1523	1	0	0	1	1	225
1524	1	0	0	0	1	175
1525	1	1	0	1	0	300
1526	0	0	1	1	0	300
1527	0	1	0	1	2	125
1528	1	0	0	1	1	225
1529	1	0	0	1	1	225
1530	1	0	0	0	1	175
1531	1	0	0	1	1	225
1532	1	0	0	1	1	225
1533	0	0	1	1	0	300
1534	0	1	0	1	2	125
1535	1	0	0	1	1	225
1536	1	0	0	1	1	225
1537	1	1	0	0	0	300
1538	1	0	0	0	1	175
1539	0	0	1	1	0	300
1540	0	0	1	0	0	300
1541	0	0	1	1	0	300
1542	1	0	0	1	1	225
1543	1	0	0	0	1	175
1544	1	1	0	0	0	300
1545	1	0	0	0	1	175
1546	1	0	0	1	1	225
1547	1	0	0	1	1	225
1548	1	0	0	0	1	175
1549	1	0	0	0	1	175
1550	1	1	0	1	0	300
1551	1	0	0	0	1	175
1552	1	0	0	1	1	225
1553	1	0	0	0	1	175
1554	1	0	0	0	1	175
1555	1	0	0	0	1	175
1556	1	0	0	1	1	225
1557	1	1	0	1	0	300
1558	1	0	0	0	1	175
1559	1	0	0	1	1	225
1560	1	1	0	1	0	300
1561	1	0	0	1	1	225
1562	1	0	0	0	1	175
1563	1	0	0	1	1	225
1564	1	0	0	0	1	175
1565	1	0	0	0	1	175
1566	0	0	1	1	0	300
1567	1	0	0	1	1	225
1568	1	0	0	1	1	225
1569	0	0	1	1	0	300
1570	1	0	0	0	1	175
1571	1	0	0	0	1	175
1572	1	0	0	1	1	225
1573	1	0	0	1	1	225
1574	1	0	0	0	1	175
1575	0	0	1	1	0	300
1576	1	0	0	1	1	225
1577	1	0	0	0	1	175
1578	1	1	0	0	0	300
1579	1	0	0	0	1	175
1580	1	0	0	1	1	225
1581	1	1	0	1	0	300
1582	1	0	0	1	1	225
1583	1	0	0	0	1	175
1584	0	1	0	0	2	200
1585	0	0	1	0	0	300
1586	1	0	0	1	1	225
1587	1	0	0	1	1	225
1588	1	0	0	1	1	225
1589	1	0	0	1	1	225
1590	1	0	0	0	1	175
1591	1	1	0	1	0	300
1592	1	0	0	0	1	175
1593	0	0	1	1	0	300
1594	1	0	0	0	1	175
1595	1	0	0	0	1	175
1596	1	0	0	1	1	225
1597	1	0	0	0	1	175
1598	1	0	0	0	1	175
1599	0	1	0	1	2	125
1600	1	0	0	1	1	225
1601	1	0	0	0	1	175
1602	1	0	0	0	1	175
1603	0	0	1	0	0	300
1604	1	1	0	0	0	300
1605	1	0	0	0	1	175
1606	1	0	0	0	1	175
1607	1	0	0	0	1	175
1608	1	1	0	0	0	300
1609	0	1	0	0	2	200
1610	1	1	0	0	0	300
1611	1	0	0	1	1	225
1612	1	0	0	1	1	225
1613	0	0	1	0	0	300
1614	1	0	0	1	1	225
1615	1	0	0	1	1	225
1616	1	1	0	1	0	300
1617	1	0	0	1	1	225
1618	1	0	0	1	1	225
1619	1	0	0	0	1	175
1620	1	0	0	0	1	175
1621	0	0	1	0	0	300
1622	0	0	1	0	0	300
1623	1	0	0	0	1	175
1624	0	1	0	0	2	200
1625	1	1	0	1	0	300
1626	0	0	1	1	0	300
1627	1	0	0	0	1	175
1628	1	0	0	0	1	175
1629	0	1	0	1	2	125
1630	1	0	0	0	1	175
1631	1	0	0	0	1	175
1632	1	0	0	0	1	175
1633	1	0	0	1	1	225
1634	0	0	1	1	0	300
1635	1	0	0	0	1	175
1636	1	0	0	0	1	175
1637	1	0	0	0	1	175
1638	1	0	0	0	1	175
1639	1	0	0	0	1	175
1640	1	1	0	0	0	300
1641	1	0	0	0	1	175
1642	0	0	1	1	0	300
1643	1	0	0	1	1	225
1644	1	0	0	1	1	225
1645	1	0	0	0	1	175
1646	1	0	0	1	1	225
1647	1	0	0	0	1	175
1648	1	0	0	1	1	225
1649	1	1	0	1	0	300
1650	1	0	0	1	1	225
1651	1	0	0	0	1	175
1652	1	0	0	1	1	225
1653	1	0	0	0	1	175
1654	1	0	0	0	1	175
1655	1	0	0	0	1	175
1656	1	0	0	1	1	225
1657	0	1	0	0	2	200
1658	1	0	0	0	1	175
1659	1	0	0	0	1	175
1660	1	0	0	0	1	175
1661	1	0	0	0	1	175
1662	1	0	0	1	1	225
1663	1	1	0	1	0	300
1664	0	1	0	0	2	200
1665	1	0	0	0	1	175
1666	1	0	0	0	1	175
1667	1	0	0	0	1	175
1668	1	0	0	0	1	175
1669	1	0	0	0	1	175
1670	1	0	0	1	1	225
1671	1	0	0	1	1	225
1672	1	0	0	0	1	175
1673	1	0	0	0	1	175
1674	1	0	0	0	1	175
1675	1	0	0	1	1	225
1676	1	0	0	0	1	175
1677	1	0	0	0	1	175
1678	1	0	0	1	1	225
1679	1	1	0	1	0	300
1680	1	0	0	0	1	175
1681	1	1	0	0	0	300
1682	1	0	0	1	1	225
1683	0	1	0	1	2	125
1684	1	0	0	1	1	225
1685	0	0	1	1	0	300
1686	0	0	1	0	0	300
1687	1	1	0	0	0	300
1688	1	0	0	0	1	175
1689	1	1	0	1	0	300
1690	0	0	1	0	0	300
1691	1	1	0	0	0	300
1692	1	0	0	0	1	175
1693	1	0	0	1	1	225
1694	0	0	1	0	0	300
1695	1	0	0	1	1	225
1696	1	0	0	1	1	225
1697	0	1	0	0	2	200
1698	1	0	0	1	1	225
1699	1	0	0	0	1	175
1700	0	0	1	0	0	300
1701	1	0	0	0	1	175
1702	1	0	0	0	1	175
1703	0	0	1	1	0	300
1704	1	0	0	0	1	175
1705	1	0	0	1	1	225
1706	1	0	0	0	1	175
1707	1	0	0	1	1	225
1708	1	0	0	1	1	225
1709	1	1	0	0	0	300
1710	1	1	0	0	0	300
1711	0	0	1	0	0	300
1712	0	0	1	1	0	300
1713	1	0	0	1	1	225
1714	1	0	0	0	1	175
1715	0	0	1	1	0	300
1716	1	0	0	0	1	175
1717	0	0	1	0	0	300
1718	1	1	0	1	0	300
1719	1	0	0	0	1	175
1720	1	0	0	1	1	225
1721	0	0	1	0	0	300
1722	1	0	0	1	1	225
1723	1	0	0	0	1	175
1724	1	0	0	0	1	175
1725	1	0	0	0	1	175
1726	0	0	1	0	0	300
1727	0	1	0	1	2	125
1728	1	0	0	0	1	175
1729	1	1	0	1	0	300
1730	0	0	1	1	0	300
1731	0	0	1	0	0	300
1732	0	0	1	0	0	300
1733	0	0	1	1	0	300
1734	1	0	0	1	1	225
1735	1	0	0	0	1	175
1736	1	0	0	0	1	175
1737	0	0	1	1	0	300
1738	1	0	0	0	1	175
1739	1	1	0	0	0	300
1740	1	0	0	0	1	175
1741	1	0	0	0	1	175
1742	1	0	0	0	1	175
1743	0	1	0	0	2	200
1744	1	0	0	0	1	175
1745	1	0	0	1	1	225
1746	1	0	0	0	1	175
1747	1	0	0	1	1	225
1748	1	0	0	1	1	225
1749	1	0	0	1	1	225
1750	0	0	1	1	0	300
1751	1	0	0	1	1	225
1752	1	0	0	1	1	225
1753	1	0	0	0	1	175
1754	1	0	0	0	1	175
1755	1	0	0	1	1	225
1756	1	0	0	1	1	225
1757	1	0	0	1	1	225
1758	1	0	0	0	1	175
1759	1	1	0	0	0	300
1760	1	0	0	1	1	225
1761	1	0	0	0	1	175
1762	1	0	0	1	1	225
1763	0	0	1	1	0	300
1764	1	0	0	1	1	225
1765	1	0	0	1	1	225
1766	1	0	0	0	1	175
1767	1	0	0	0	1	175
1768	1	0	0	0	1	175
1769	1	0	0	0	1	175
1770	1	0	0	1	1	225
1771	1	0	0	1	1	225
1772	0	1	0	1	2	125
1773	1	0	0	0	1	175
1774	1	0	0	1	1	225
1775	1	0	0	0	1	175
1776	1	0	0	1	1	225
1777	1	0	0	1	1	225
1778	1	0	0	1	1	225
1779	1	0	0	1	1	225
1780	0	0	1	1	0	300
1781	1	0	0	0	1	175
1782	1	0	0	0	1	175
1783	1	0	0	1	1	225
1784	0	1	0	1	2	125
1785	1	0	0	0	1	175
1786	1	0	0	0	1	175
1787	1	0	0	0	1	175
1788	1	1	0	0	0	300
1789	1	0	0	1	1	225
1790	1	0	0	0	1	175
1791	1	0	0	0	1	175
1792	1	0	0	0	1	175
1793	1	0	0	1	1	225
1794	1	0	0	1	1	225
1795	1	0	0	0	1	175
1796	1	0	0	1	1	225
1797	1	0	0	0	1	175
1798	1	0	0	1	1	225
1799	1	1	0	1	0	300
1800	1	0	0	0	1	175
1801	1	0	0	0	1	175
1802	1	0	0	1	1	225
1803	0	1	0	0	2	200
1804	1	0	0	1	1	225
1805	0	1	0	1	2	125
1806	0	0	1	0	0	300
1807	1	0	0	1	1	225
1808	1	0	0	0	1	175
1809	1	0	0	1	1	225
1810	1	0	0	1	1	225
1811	1	0	0	0	1	175
1812	0	0	1	0	0	300
1813	1	1	0	0	0	300
1814	0	0	1	0	0	300
1815	1	0	0	1	1	225
1816	1	0	0	0	1	175
1817	1	0	0	0	1	175
1818	0	0	1	1	0	300
1819	1	0	0	0	1	175
1820	1	0	0	1	1	225
1821	1	0	0	1	1	225
1822	1	0	0	1	1	225
1823	1	0	0	0	1	175
1824	1	0	0	0	1	175
1825	0	1	0	0	2	200
1826	0	0	1	1	0	300
1827	1	0	0	0	1	175
1828	1	1	0	1	0	300
1829	0	1	0	1	2	125
1830	1	1	0	0	0	300
1831	1	0	0	1	1	225
1832	0	1	0	0	2	200
1833	1	0	0	1	1	225
1834	1	0	0	0	1	175
1835	1	1	0	1	0	300
1836	0	0	1	0	0	300
1837	1	0	0	1	1	225
1838	0	0	1	1	0	300
1839	1	0	0	0	1	175
1840	1	1	0	1	0	300
1841	1	0	0	1	1	225
1842	0	1	0	0	2	200
1843	1	0	0	0	1	175
1844	1	0	0	0	1	175
1845	1	0	0	1	1	225
1846	1	0	0	1	1	225
1847	0	1	0	1	2	125
1848	1	0	0	1	1	225
1849	1	0	0	1	1	225
1850	1	0	0	1	1	225
1851	1	0	0	0	1	175
1852	0	0	1	0	0	300
1853	1	0	0	1	1	225
1854	1	0	0	0	1	175
1855	0	0	1	0	0	300
1856	1	0	0	0	1	175
1857	1	0	0	1	1	225
1858	1	0	0	0	1	175
1859	1	0	0	0	1	175
1860	0	1	0	1	2	125
1861	1	0	0	0	1	175
1862	1	0	0	0	1	175
1863	1	0	0	1	1	225
1864	1	0	0	0	1	175
1865	1	0	0	1	1	225
1866	1	1	0	1	0	300
1867	1	0	0	0	1	175
1868	1	0	0	1	1	225
1869	1	0	0	1	1	225
1870	1	0	0	1	1	225
1871	1	0	0	1	1	225
1872	1	0	0	1	1	225
1873	1	0	0	1	1	225
1874	1	0	0	0	1	175
1875	1	0	0	1	1	225
1876	1	0	0	0	1	175
1877	0	0	1	0	0	300
1878	1	1	0	0	0	300
1879	1	0	0	0	1	175
1880	1	0	0	1	1	225
1881	1	0	0	0	1	175
1882	1	0	0	0	1	175
1883	1	0	0	0	1	175
1884	0	0	1	0	0	300
1885	1	0	0	1	1	225
1886	1	0	0	0	1	175
1887	1	0	0	0	1	175
1888	0	0	1	1	0	300
1889	1	0	0	1	1	225
1890	1	0	0	0	1	175
1891	1	1	0	0	0	300
1892	1	1	0	1	0	300
1893	1	0	0	1	1	225
1894	1	0	0	0	1	175
1895	1	0	0	0	1	175
1896	1	0	0	1	1	225
1897	1	0	0	1	1	225
1898	1	0	0	1	1	225
1899	0	0	1	0	0	300
1900	1	1	0	1	0	300
1901	1	0	0	0	1	175
1902	1	0	0	0	1	175
1903	1	0	0	0	1	175
1904	1	0	0	0	1	175
1905	1	0	0	1	1	225
1906	1	0	0	0	1	175
1907	1	0	0	0	1	175
1908	0	0	1	0	0	300
1909	1	0	0	1	1	225
1910	1	0	0	1	1	225
1911	1	0	0	0	1	175
1912	1	0	0	1	1	225
1913	1	0	0	1	1	225
1914	1	0	0	0	1	175
1915	1	0	0	1	1	225
1916	1	0	0	0	1	175
1917	1	0	0	1	1	225
1918	1	0	0	1	1	225
1919	1	0	0	1	1	225
1920	1	0	0	0	1	175
1921	1	0	0	0	1	175
1922	1	0	0	0	1	175
1923	1	0	0	1	1	225
