 IDnum	Cloudy	Sprinkler	Rain	WetGrass
5169	0	0	0	0
5170	1	1	0	1
5171	0	1	1	1
5172	1	0	1	1
5173	1	1	1	1
5174	0	1	0	1
5175	0	1	0	1
5176	1	0	0	0
5177	0	1	0	1
5178	0	1	0	1
5179	0	0	0	0
5180	0	1	0	0
5181	1	0	0	0
5182	1	1	1	1
5183	0	1	0	1
5184	0	0	0	0
5185	0	1	0	0
5186	1	0	0	0
5187	1	0	1	0
5188	0	0	0	0
5189	0	1	0	1
5190	0	1	0	1
5191	1	0	1	1
5192	0	1	1	1
5193	1	1	1	1
5194	1	0	1	0
5195	1	0	1	1
5196	0	1	0	1
5197	0	1	0	1
5198	0	0	0	0
5199	1	0	1	0
5200	0	0	0	0
5201	0	1	0	1
5202	0	0	0	0
5203	1	0	0	0
5204	1	0	0	0
5205	0	1	0	1
5206	0	1	0	1
5207	1	0	1	1
5208	1	0	1	1
5209	0	1	0	0
5210	1	0	1	1
5211	0	1	0	1
5212	1	0	1	1
5213	1	0	1	1
5214	0	1	0	1
5215	0	1	0	1
5216	1	0	1	1
5217	0	0	1	1
5218	0	0	0	0
5219	0	1	0	1
5220	0	0	1	0
5221	1	1	1	1
5222	1	0	1	1
5223	1	0	0	0
5224	1	1	1	1
5225	1	0	1	1
5226	0	0	0	0
5227	0	0	0	0
5228	1	0	1	1
5229	0	1	0	1
5230	0	1	0	1
5231	1	0	1	1
5232	1	0	0	0
5233	1	0	1	1
5234	1	0	0	0
5235	1	0	0	0
5236	0	0	0	0
5237	1	0	1	1
5238	1	0	1	1
5239	1	0	1	1
5240	1	0	1	1
5241	1	0	1	1
5242	1	0	1	1
5243	0	1	0	1
5244	1	0	1	1
5245	0	1	1	1
5246	0	1	0	1
5247	0	0	1	1
5248	1	0	1	1
5249	0	0	0	0
5250	1	0	1	1
5251	0	0	0	0
5252	0	1	1	1
5253	0	1	0	1
5254	1	0	1	1
5255	0	0	1	1
5256	1	0	1	1
5257	0	0	0	0
5258	1	0	0	0
5259	0	1	0	1
5260	0	1	0	1
5261	1	0	1	1
5262	1	0	1	1
5263	1	0	1	1
5264	1	0	1	1
5265	1	0	1	1
5266	1	0	1	1
5267	1	1	1	1
5268	0	1	0	1
5269	0	0	0	0
5270	0	1	0	0
5271	1	0	0	0
5272	1	0	1	1
5273	1	1	1	1
5274	0	0	1	1
5275	0	1	0	1
5276	0	1	0	1
5277	1	0	1	1
5278	0	1	0	1
5279	0	0	0	0
5280	1	0	1	1
5281	0	0	0	0
5282	1	1	1	1
5283	1	0	1	1
5284	0	0	0	0
5285	0	1	0	1
5286	1	0	1	1
5287	1	0	1	1
5288	1	0	0	0
5289	1	0	1	1
5290	1	0	1	1
5291	0	0	0	0
5292	1	0	0	0
5293	1	0	1	1
5294	0	1	0	0
5295	0	0	1	1
5296	1	0	1	1
5297	1	0	1	1
5298	0	1	0	1
5299	0	0	0	0
5300	0	1	0	1
5301	1	0	1	0
5302	0	0	0	0
5303	0	1	0	1
5304	1	0	1	1
5305	1	0	1	1
5306	1	0	0	0
5307	0	0	0	0
5308	0	1	0	1
5309	0	0	0	0
5310	0	0	0	0
5311	1	1	1	1
5312	0	1	0	0
5313	0	1	1	1
5314	0	0	0	0
5315	1	0	1	1
5316	0	1	0	1
5317	0	0	0	0
5318	1	0	0	0
5319	0	0	0	0
5320	0	1	1	1
5321	1	1	1	1
5322	0	0	0	0
5323	0	1	0	1
5324	0	0	0	0
5325	1	0	1	1
5326	1	1	1	1
5327	1	0	1	1
5328	0	1	0	1
5329	0	1	0	1
5330	0	1	0	0
5331	1	0	0	0
5332	1	0	1	1
5333	1	0	1	1
5334	1	0	1	1
5335	1	0	1	1
5336	1	0	1	1
5337	1	1	1	1
5338	0	1	0	1
5339	0	1	0	1
5340	1	0	1	1
5341	1	0	1	1
5342	0	1	0	1
5343	0	1	0	1
5344	0	0	0	0
5345	1	0	1	1
5346	0	0	0	0
5347	1	0	1	1
5348	0	1	0	1
5349	1	0	1	1
5350	1	0	1	1
5351	0	0	0	0
5352	1	0	1	1
5353	0	1	1	1
5354	0	1	1	1
5355	0	0	0	0
5356	1	0	0	0
5357	0	0	1	1
5358	0	0	0	0
5359	1	0	1	1
5360	1	0	1	0
5361	0	1	0	1
5362	0	0	0	0
5363	0	1	0	1
5364	1	0	0	0
5365	0	1	0	1
5366	0	1	0	1
5367	0	0	0	0
5368	0	0	0	0
5369	0	1	0	0
5370	0	1	0	1
5371	0	1	1	1
5372	1	0	0	0
5373	1	0	0	0
5374	1	0	1	1
5375	1	0	1	1
5376	0	0	0	0
5377	1	1	1	1
5378	0	0	0	0
5379	0	0	1	1
5380	0	0	0	0
5381	0	0	0	0
5382	0	1	0	0
5383	1	0	1	1
5384	1	0	1	0
5385	1	0	0	0
5386	1	0	1	1
5387	1	0	1	1
5388	0	0	0	0
5389	1	0	0	0
5390	1	0	1	1
5391	1	0	1	0
5392	1	1	1	1
5393	0	0	0	0
5394	1	0	1	1
5395	0	0	1	1
5396	1	0	1	1
5397	1	1	0	1
5398	1	1	1	1
5399	0	0	0	0
5400	1	0	0	0
5401	0	1	0	0
5402	1	0	1	1
5403	1	0	1	1
5404	0	1	0	1
5405	0	1	0	1
5406	1	1	1	1
5407	0	1	0	1
5408	0	0	0	0
5409	1	0	1	1
5410	1	0	1	1
5411	0	0	0	0
5412	1	0	1	1
5413	1	1	1	1
5414	1	0	1	1
5415	1	0	1	1
5416	1	0	1	1
5417	1	0	1	1
5418	0	0	0	0
5419	1	0	1	1
5420	1	0	1	1
5421	0	0	0	0
5422	0	0	0	0
5423	1	0	1	1
5424	1	0	1	1
5425	1	0	1	1
5426	1	0	0	0
5427	0	1	0	1
5428	1	0	1	1
5429	1	0	1	1
5430	0	0	0	0
5431	1	0	1	1
5432	1	0	1	1
5433	0	1	0	1
5434	1	1	1	1
5435	0	1	0	0
5436	1	1	1	1
5437	1	0	0	0
5438	0	1	1	1
5439	1	0	1	1
5440	1	0	0	0
5441	1	0	1	1
5442	1	0	1	1
5443	1	1	1	1
5444	1	0	0	0
5445	1	0	1	1
5446	1	0	1	0
5447	0	0	0	0
5448	1	1	1	1
5449	1	0	1	1
5450	0	1	0	1
5451	0	1	0	1
5452	0	1	0	1
5453	0	0	0	0
5454	1	1	1	1
5455	1	0	1	1
5456	0	1	0	1
5457	1	0	1	1
5458	0	1	0	1
5459	1	1	1	1
5460	0	1	1	1
5461	1	1	1	1
5462	1	0	1	0
5463	0	1	1	1
5464	0	0	1	1
5465	0	1	0	1
5466	0	0	0	0
5467	1	0	0	0
5468	1	0	1	1
5469	0	0	1	0
5470	1	0	1	1
5471	0	0	1	1
5472	1	0	1	1
5473	1	0	1	1
5474	0	1	0	1
5475	0	0	0	0
5476	1	0	0	0
5477	1	0	1	1
5478	1	0	0	0
5479	0	0	0	0
5480	1	0	1	1
5481	1	0	0	0
5482	0	1	0	1
5483	1	0	0	0
5484	1	0	1	1
5485	0	1	0	1
5486	1	0	0	0
5487	0	1	0	1
5488	1	0	1	1
5489	0	0	0	0
5490	0	1	0	1
5491	0	0	1	1
5492	1	0	0	0
5493	0	0	0	0
5494	0	1	0	1
5495	0	0	0	0
5496	1	0	1	1
5497	0	1	0	1
5498	1	0	1	1
5499	1	1	1	1
5500	1	0	0	0
5501	1	0	1	1
5502	0	0	0	0
5503	0	1	0	1
5504	1	1	1	1
5505	1	0	1	1
5506	0	1	0	1
5507	0	1	0	1
5508	0	1	0	1
5509	1	0	0	0
5510	0	0	0	0
5511	1	0	1	1
5512	1	0	1	1
5513	1	0	1	0
5514	1	0	0	0
5515	0	0	0	0
5516	0	0	1	1
5517	0	1	0	1
5518	0	0	1	1
5519	1	0	1	1
5520	0	0	0	0
5521	0	1	0	1
5522	1	0	0	0
5523	0	0	0	0
5524	0	0	0	0
5525	0	0	0	0
5526	0	0	0	0
5527	1	1	1	1
5528	1	0	1	1
5529	1	0	1	1
5530	0	0	0	0
5531	0	0	0	0
5532	1	0	1	1
5533	0	1	0	1
5534	1	0	1	1
5535	1	0	1	1
5536	0	1	1	1
5537	0	0	0	0
5538	0	1	1	1
5539	0	0	0	0
5540	1	0	1	1
5541	1	0	1	0
5542	1	0	1	1
5543	0	0	1	0
5544	0	1	0	1
5545	1	0	1	1
5546	1	0	1	1
5547	0	0	0	0
5548	0	0	0	0
5549	0	1	0	1
5550	1	0	0	0
5551	1	0	1	1
5552	0	1	1	1
5553	0	0	1	1
5554	1	0	1	1
5555	0	0	0	0
5556	0	0	0	0
5557	0	1	0	1
5558	1	0	0	0
5559	0	1	0	1
5560	1	0	1	1
5561	0	0	1	1
5562	1	0	1	1
5563	0	1	1	1
5564	1	0	1	1
5565	1	0	1	1
5566	1	0	1	0
5567	1	0	0	0
5568	0	1	0	0
5569	0	0	0	0
5570	1	0	1	1
5571	1	0	0	0
5572	1	0	1	1
5573	0	0	0	0
5574	1	1	1	1
5575	0	1	0	1
5576	1	0	1	0
5577	1	0	0	0
5578	0	0	0	0
5579	0	1	0	1
5580	0	1	0	1
5581	1	0	1	1
5582	0	0	0	0
5583	0	0	0	0
5584	1	0	1	1
5585	1	0	1	1
5586	1	0	1	1
5587	1	0	1	1
5588	1	0	1	1
5589	0	0	1	0
5590	1	0	1	1
5591	0	1	1	1
5592	1	0	0	0
5593	1	0	1	1
5594	1	0	0	0
5595	1	1	1	1
5596	0	0	0	0
5597	0	0	0	0
5598	1	0	1	1
5599	0	1	0	1
5600	0	0	0	0
5601	1	1	1	1
5602	1	0	1	1
5603	1	0	0	0
5604	0	1	0	1
5605	1	0	1	1
5606	0	0	0	0
5607	0	1	0	1
5608	1	0	1	1
5609	1	0	1	1
5610	0	0	0	0
5611	0	1	0	1
5612	1	0	1	0
5613	1	0	1	1
5614	1	0	1	0
5615	1	0	1	1
5616	1	0	1	1
5617	1	0	1	0
5618	0	0	0	0
5619	1	0	1	1
5620	1	0	1	1
5621	0	1	0	1
5622	1	0	1	1
5623	1	0	1	1
5624	0	0	0	0
5625	1	0	1	1
5626	0	0	0	0
5627	1	0	1	1
5628	0	0	0	0
5629	0	1	0	1
5630	1	0	1	1
5631	1	0	1	1
5632	0	1	0	1
5633	0	0	1	1
5634	1	0	0	0
5635	1	0	1	1
5636	0	0	0	0
5637	0	1	1	0
5638	1	0	1	1
5639	0	1	0	1
5640	1	0	1	1
5641	1	0	1	1
5642	0	1	1	1
5643	1	1	0	1
5644	1	0	1	1
5645	1	0	0	0
5646	0	1	0	0
5647	1	0	0	0
5648	0	1	0	1
5649	1	0	1	1
5650	1	0	1	1
5651	0	0	0	0
5652	1	0	0	0
5653	1	0	1	1
5654	1	0	1	1
5655	1	0	0	0
5656	0	1	0	1
5657	1	0	0	0
5658	1	0	1	1
5659	0	1	0	1
5660	0	1	0	0
5661	1	1	1	1
5662	0	1	0	1
5663	1	0	1	1
5664	1	0	0	0
5665	0	1	0	1
5666	1	1	1	1
5667	0	0	0	0
5668	0	1	1	1
5669	0	0	0	0
5670	0	0	1	1
5671	0	0	1	1
5672	1	0	1	1
5673	0	1	0	1
5674	1	0	1	1
5675	1	0	1	1
5676	0	1	1	1
5677	0	1	0	1
5678	0	1	1	1
5679	0	0	0	0
5680	0	0	1	1
5681	1	0	1	1
5682	1	0	0	0
5683	1	0	0	0
5684	0	0	1	1
5685	0	1	0	1
5686	0	1	0	1
5687	1	0	1	1
5688	0	1	0	1
5689	0	0	0	0
5690	1	0	1	1
5691	0	0	1	1
5692	0	1	0	1
5693	1	0	1	1
5694	0	0	1	1
5695	0	0	0	0
5696	1	0	1	1
5697	0	0	0	0
5698	1	0	0	0
5699	0	0	0	0
5700	1	0	1	1
5701	1	0	1	1
5702	1	0	1	1
5703	0	0	0	0
5704	0	0	0	0
5705	0	0	0	0
5706	0	0	0	0
5707	0	0	0	0
5708	0	0	1	1
5709	0	1	0	0
5710	1	0	1	1
5711	1	0	1	0
5712	0	1	0	1
5713	0	0	0	0
5714	0	1	0	1
5715	0	0	0	0
5716	1	0	0	0
5717	0	0	1	1
5718	1	0	0	0
5719	1	0	0	0
5720	1	0	1	1
5721	1	0	1	1
5722	1	0	1	1
5723	0	0	0	0
5724	1	0	1	1
5725	0	1	0	1
5726	1	0	1	1
5727	1	0	1	1
5728	1	0	1	1
5729	0	0	0	0
5730	0	0	0	0
5731	0	0	0	0
5732	0	1	0	1
5733	1	0	0	0
5734	1	0	1	0
5735	0	0	0	0
5736	1	0	1	1
5737	1	0	1	1
5738	1	0	1	1
5739	1	0	1	1
5740	1	0	1	1
5741	0	0	0	0
5742	0	1	0	1
5743	1	1	1	1
5744	0	1	0	1
5745	0	0	0	0
5746	1	0	1	1
5747	1	0	1	1
5748	0	1	1	1
5749	0	0	0	0
5750	1	0	1	1
5751	0	0	0	0
5752	0	0	0	0
5753	0	1	0	1
5754	0	0	0	0
5755	0	1	0	1
5756	1	1	1	1
5757	0	1	1	1
5758	0	0	0	0
5759	0	1	0	1
5760	0	1	1	1
5761	1	0	1	1
5762	0	0	0	0
5763	0	0	0	0
5764	1	0	1	1
5765	0	1	0	1
5766	0	0	0	0
5767	0	0	0	0
5768	0	0	0	0
5769	0	0	1	1
5770	1	0	0	0
5771	0	1	0	1
5772	1	0	1	1
5773	1	0	1	1
5774	0	1	0	1
5775	1	0	0	0
5776	0	1	1	1
5777	0	1	1	1
5778	1	0	1	1
5779	0	1	0	0
5780	1	0	1	1
5781	1	0	1	1
5782	1	0	0	0
5783	0	1	0	1
5784	0	1	0	1
5785	0	1	0	1
5786	0	1	0	1
5787	0	0	0	0
5788	1	0	1	1
5789	1	0	1	0
5790	0	1	0	1
5791	1	0	0	0
5792	0	1	0	1
5793	1	0	1	1
5794	1	0	1	1
5795	0	1	0	1
5796	0	0	0	0
5797	0	1	0	0
5798	0	0	0	0
5799	0	0	0	0
5800	1	0	1	0
5801	0	1	0	1
5802	0	0	1	1
5803	1	0	1	1
5804	0	1	0	1
5805	1	0	1	1
5806	0	0	0	0
5807	0	0	0	0
5808	0	1	0	1
5809	0	1	0	1
5810	0	1	0	1
5811	0	1	1	1
5812	0	1	1	1
5813	0	1	0	1
5814	1	0	1	1
5815	1	0	1	1
5816	1	0	0	0
5817	1	0	1	1
5818	1	0	0	0
5819	0	1	0	0
5820	1	0	1	1
5821	0	0	0	0
5822	1	0	0	0
5823	0	1	0	1
5824	0	1	1	1
5825	1	0	1	1
5826	1	0	1	1
5827	1	0	1	1
5828	1	1	1	1
5829	0	1	1	1
5830	0	1	0	1
5831	0	0	0	0
5832	0	0	0	0
5833	1	0	1	1
5834	1	0	1	1
5835	1	1	1	1
5836	0	1	0	1
5837	0	1	0	1
5838	1	0	1	1
5839	0	0	0	0
5840	1	0	1	1
5841	0	1	0	1
5842	0	0	0	0
5843	0	0	1	0
5844	1	1	1	1
5845	1	0	1	1
5846	1	0	0	0
5847	0	0	0	0
5848	1	0	1	1
5849	0	0	0	0
5850	0	0	0	0
5851	0	1	0	1
5852	0	0	0	0
5853	1	0	0	0
5854	0	0	0	0
5855	1	1	1	1
5856	0	0	1	1
5857	0	0	0	0
5858	0	0	0	0
5859	1	0	1	1
5860	1	0	1	1
5861	0	1	1	1
5862	1	0	1	1
5863	0	0	1	1
5864	1	0	1	1
5865	1	0	1	1
5866	0	0	0	0
5867	0	0	1	1
5868	0	0	1	1
5869	0	1	0	1
5870	0	1	0	1
5871	1	0	1	1
5872	0	0	0	0
5873	1	0	0	0
5874	0	1	1	1
5875	1	0	1	1
5876	1	0	1	1
5877	0	0	0	0
5878	1	0	1	1
5879	0	0	0	0
5880	0	0	0	0
5881	1	0	0	0
5882	1	0	1	1
5883	1	0	0	0
5884	1	0	1	1
5885	1	0	1	1
5886	0	1	0	1
5887	0	1	0	1
5888	1	0	1	1
5889	1	0	1	0
5890	1	0	1	1
5891	0	0	0	0
5892	0	0	0	0
5893	0	0	0	0
5894	0	1	0	1
5895	0	0	0	0
5896	0	1	0	1
5897	0	0	0	0
5898	1	0	1	1
5899	0	0	0	0
5900	1	0	1	1
5901	0	1	0	1
5902	1	0	1	0
5903	0	1	0	1
5904	1	0	1	1
5905	0	1	0	1
5906	1	0	0	0
5907	1	0	1	1
5908	0	1	1	1
5909	0	1	0	1
5910	1	0	0	0
5911	0	1	0	1
5912	1	0	1	1
5913	0	0	0	0
5914	0	1	0	1
5915	0	1	0	1
5916	0	0	1	1
5917	0	1	1	1
5918	1	0	1	1
5919	0	1	1	1
5920	1	0	0	0
5921	0	0	1	1
5922	0	1	1	1
5923	1	0	1	1
5924	0	1	0	1
5925	1	0	1	1
5926	0	1	1	1
5927	0	1	0	1
5928	1	0	1	1
5929	1	0	1	1
5930	0	0	0	0
5931	0	1	0	1
5932	1	0	0	0
5933	1	0	1	1
5934	1	0	1	1
5935	0	1	0	1
5936	1	0	1	1
5937	1	0	1	1
5938	0	0	0	0
5939	0	0	0	0
5940	0	1	1	1
5941	0	1	0	1
5942	0	0	0	0
5943	1	0	0	0
5944	0	0	1	1
5945	1	1	0	1
5946	1	0	1	1
5947	1	0	1	1
5948	0	0	0	0
5949	0	0	0	0
5950	1	1	1	1
5951	1	1	1	1
5952	1	0	0	0
5953	0	0	0	0
5954	1	1	0	1
5955	1	0	1	1
5956	1	0	1	1
5957	1	0	0	0
5958	0	0	1	1
5959	0	1	0	1
5960	0	1	0	0
5961	0	1	0	1
5962	0	0	0	0
5963	1	0	1	1
5964	0	0	0	0
5965	1	0	1	1
5966	0	1	0	0
5967	1	0	1	1
5968	1	0	1	1
5969	0	1	0	1
5970	1	0	0	0
5971	0	1	0	1
5972	1	0	1	1
5973	0	0	0	0
5974	1	0	1	0
5975	1	0	0	0
5976	0	1	1	1
5977	0	1	0	1
5978	0	1	1	1
5979	0	0	0	0
5980	0	1	0	1
5981	1	0	1	1
5982	0	1	0	0
5983	1	0	1	1
5984	1	1	0	1
5985	0	1	0	0
5986	0	0	0	0
5987	0	0	0	0
5988	1	0	1	1
5989	0	1	0	1
5990	0	1	0	1
5991	0	1	1	1
5992	1	0	1	1
5993	1	0	1	1
5994	1	0	1	1
5995	1	0	1	1
5996	1	0	1	0
5997	1	0	1	1
5998	0	1	1	1
5999	1	0	1	1
6000	0	1	0	1
6001	1	0	1	1
6002	1	0	1	1
6003	0	1	0	1
6004	1	0	1	1
6005	0	0	0	0
6006	1	0	1	1
6007	0	0	0	0
6008	0	1	0	1
6009	0	0	0	0
6010	0	1	0	1
6011	1	0	1	1
6012	0	0	0	0
6013	1	0	1	1
6014	1	0	1	1
6015	0	1	1	1
6016	0	0	0	0
6017	0	1	1	1
6018	1	0	1	1
6019	1	0	1	1
6020	1	0	1	1
6021	0	0	0	0
6022	0	0	1	1
6023	1	0	1	1
6024	0	0	0	0
6025	0	1	1	1
6026	0	0	0	0
6027	0	1	1	1
6028	1	0	1	1
6029	0	1	1	1
6030	1	0	1	1
6031	0	1	1	1
6032	1	0	1	1
6033	1	0	0	0
6034	1	0	1	0
6035	1	0	1	1
6036	1	0	1	1
6037	1	0	1	1
6038	0	0	0	0
6039	1	0	0	0
6040	0	0	0	0
6041	1	1	1	1
6042	1	0	1	1
6043	0	0	1	1
6044	0	0	0	0
6045	1	0	1	1
6046	1	0	1	1
6047	1	0	1	0
6048	0	1	1	1
6049	1	0	1	0
6050	1	0	1	1
6051	0	1	1	0
6052	1	0	0	0
6053	1	0	1	1
6054	0	0	0	0
6055	0	1	0	1
6056	0	1	0	1
6057	1	0	1	1
6058	0	0	0	0
6059	1	0	1	1
6060	1	0	1	1
6061	0	0	0	0
6062	1	0	1	1
6063	0	1	0	0
6064	0	0	0	0
6065	1	0	1	1
6066	0	0	0	0
6067	1	0	1	1
6068	0	1	0	0
6069	1	0	1	1
6070	1	0	1	1
6071	1	0	1	1
6072	1	0	0	0
6073	0	0	1	1
6074	0	0	0	0
6075	0	0	0	0
6076	1	0	0	0
6077	0	0	0	0
6078	1	0	1	1
6079	1	0	1	1
6080	0	0	0	0
6081	1	0	1	1
6082	1	0	1	1
6083	1	0	1	0
6084	0	1	1	1
6085	1	0	1	1
6086	0	0	0	0
6087	0	1	0	1
6088	1	0	1	1
6089	0	0	0	0
6090	0	0	0	0
6091	0	0	0	0
6092	0	1	0	1
6093	0	1	0	1
6094	1	0	0	0
6095	1	0	1	1
6096	1	0	1	1
6097	0	0	0	0
6098	0	0	0	0
6099	0	0	0	0
6100	0	1	1	1
6101	1	0	1	1
6102	1	0	1	1
6103	1	0	1	1
6104	0	0	0	0
6105	0	0	0	0
6106	1	0	1	1
6107	0	0	0	0
6108	0	0	0	0
6109	0	0	0	0
6110	1	0	1	1
6111	1	0	1	1
6112	0	0	0	0
6113	0	1	1	1
6114	1	0	0	0
6115	0	0	0	0
6116	1	0	1	1
6117	1	0	1	1
6118	1	0	0	0
6119	1	1	1	1
6120	1	0	1	1
6121	1	0	1	1
6122	0	1	1	1
6123	0	0	0	0
6124	0	0	1	1
6125	0	0	0	0
6126	0	1	0	1
6127	1	0	1	1
6128	0	1	0	1
6129	1	0	0	0
6130	0	1	1	1
6131	1	1	1	1
6132	1	0	1	1
6133	0	0	0	0
6134	0	1	0	1
6135	0	0	1	1
6136	0	1	0	1
6137	0	0	0	0
6138	0	0	0	0
6139	0	1	1	1
6140	0	1	0	1
6141	0	1	0	1
6142	0	0	0	0
6143	0	1	1	1
6144	1	0	1	1
6145	1	0	1	1
6146	1	0	0	0
6147	0	1	1	1
6148	0	1	1	1
6149	0	0	0	0
6150	1	0	1	1
6151	1	0	1	1
6152	1	0	1	1
6153	0	1	1	1
6154	0	0	0	0
6155	1	0	1	1
6156	0	0	1	1
6157	0	1	0	1
6158	0	1	0	1
6159	0	1	0	1
6160	1	0	1	1
6161	1	0	1	1
6162	1	0	1	1
6163	1	0	1	0
6164	0	1	0	1
6165	1	0	0	0
6166	0	0	0	0
6167	0	0	0	0
6168	0	0	0	0
6169	0	1	0	1
6170	1	0	1	1
6171	0	1	0	0
6172	0	0	0	0
6173	0	1	0	0
6174	0	0	0	0
6175	0	0	0	0
6176	1	0	0	0
6177	0	1	0	1
6178	0	1	0	0
6179	1	0	0	0
6180	0	0	0	0
6181	0	0	0	0
6182	1	0	1	1
6183	0	0	0	0
6184	1	0	0	0
6185	0	1	1	1
6186	1	0	0	0
6187	0	1	0	1
6188	0	0	0	0
6189	0	0	0	0
6190	1	0	1	1
6191	0	1	0	0
6192	0	0	0	0
6193	0	0	1	1
6194	1	0	1	1
6195	1	0	1	1
6196	1	0	0	0
6197	0	0	0	0
6198	1	1	1	1
6199	0	0	0	0
6200	0	1	0	1
6201	0	1	0	1
6202	0	0	0	0
6203	1	1	1	1
6204	1	0	1	1
6205	1	0	0	0
6206	1	0	1	1
6207	1	0	1	1
6208	0	0	0	0
6209	1	0	1	1
6210	1	0	1	1
6211	0	1	1	1
6212	0	0	0	0
6213	0	0	0	0
6214	1	0	1	1
6215	1	1	1	1
6216	1	0	1	1
6217	0	1	0	1
6218	1	0	1	1
6219	0	0	0	0
6220	0	0	0	0
6221	1	0	1	1
6222	1	0	1	1
6223	0	0	0	0
6224	0	1	0	1
6225	0	0	0	0
6226	1	0	1	1
6227	0	0	0	0
6228	1	0	1	0
6229	0	0	0	0
6230	0	1	0	1
6231	0	1	0	1
6232	1	0	0	0
6233	0	0	1	1
6234	1	0	1	1
6235	1	1	1	1
6236	1	0	1	0
6237	1	0	1	1
6238	1	0	1	1
6239	1	0	1	1
6240	0	0	0	0
6241	1	0	0	0
6242	1	0	0	0
6243	1	0	1	0
6244	0	0	0	0
6245	0	0	0	0
6246	0	1	0	1
6247	1	0	1	1
6248	0	1	0	0
6249	1	0	1	1
6250	1	0	1	1
6251	0	0	0	0
6252	0	1	0	1
6253	0	0	1	1
6254	1	0	1	1
6255	0	0	0	0
6256	1	0	1	1
6257	0	0	0	0
6258	1	1	1	1
6259	0	0	1	1
6260	0	1	1	1
6261	1	0	1	1
6262	0	1	0	1
6263	0	0	1	1
6264	1	0	0	0
6265	0	0	1	1
6266	1	0	1	1
6267	1	0	0	0
6268	0	1	0	1
6269	1	0	1	1
6270	1	1	1	1
6271	1	0	1	0
6272	1	0	0	0
6273	0	0	0	0
6274	0	1	1	1
6275	1	0	1	0
6276	0	0	0	0
6277	0	1	0	1
6278	1	1	1	1
6279	0	0	1	0
6280	0	1	0	1
6281	0	1	0	1
6282	1	0	1	1
6283	1	1	1	1
6284	1	0	1	1
6285	0	0	0	0
6286	0	0	0	0
6287	1	0	1	1
6288	1	0	1	1
6289	0	1	1	1
6290	1	0	0	0
6291	0	1	0	0
6292	1	0	0	0
6293	1	0	1	1
6294	1	0	1	1
6295	1	0	1	1
6296	0	0	0	0
6297	1	0	1	1
6298	1	0	0	0
6299	1	0	1	1
6300	1	0	1	1
6301	0	1	1	1
6302	1	0	0	0
6303	1	0	1	1
6304	1	0	1	1
6305	0	0	1	1
6306	0	1	0	1
6307	0	1	0	1
6308	1	0	1	1
6309	0	1	0	1
6310	0	1	0	0
6311	0	0	1	1
6312	0	0	0	0
6313	0	0	0	0
6314	0	0	0	0
6315	1	0	0	0
6316	0	0	0	0
6317	1	0	1	1
6318	0	1	0	1
6319	0	1	0	1
6320	1	0	1	1
6321	1	0	1	1
6322	0	0	0	0
6323	0	0	0	0
6324	0	0	0	0
6325	0	1	0	1
6326	0	1	0	1
6327	0	0	1	1
6328	0	0	0	0
6329	0	0	0	0
6330	0	0	1	1
6331	1	0	0	0
6332	0	0	0	0
6333	1	0	1	1
6334	1	0	0	0
6335	0	0	0	0
6336	0	0	0	0
6337	0	1	0	1
6338	0	1	1	1
6339	0	0	0	0
6340	0	0	0	0
6341	1	0	1	1
6342	0	1	0	1
6343	0	1	0	1
6344	0	1	0	1
6345	0	0	0	0
6346	1	0	1	1
6347	0	0	1	1
6348	0	1	1	1
6349	0	1	0	0
6350	1	0	1	1
6351	0	0	1	0
6352	1	0	1	1
6353	1	0	1	0
6354	0	1	1	1
6355	1	0	0	0
6356	0	1	0	1
6357	0	1	0	1
6358	0	0	0	0
6359	0	1	0	1
6360	0	0	0	0
6361	0	1	0	1
6362	0	1	1	1
6363	0	0	1	1
6364	1	0	1	1
6365	1	0	1	1
6366	0	1	0	1
6367	1	0	1	1
6368	1	0	0	0
6369	0	1	0	1
6370	1	0	1	1
6371	1	0	0	0
6372	1	0	1	1
6373	1	0	1	1
6374	0	0	0	0
6375	1	0	1	1
6376	0	1	0	1
6377	0	1	0	0
6378	1	0	0	0
6379	1	0	0	0
6380	1	0	1	1
6381	0	0	0	0
6382	0	1	1	1
6383	0	1	0	1
6384	0	1	0	1
6385	0	0	0	0
6386	1	0	1	1
6387	0	0	0	0
6388	0	1	0	1
6389	0	0	1	1
6390	1	0	0	0
6391	1	1	0	1
6392	0	0	0	0
6393	0	1	0	0
6394	1	1	0	1
6395	1	0	0	0
6396	1	0	1	1
6397	0	0	1	1
6398	1	0	1	1
6399	1	0	1	1
6400	0	1	0	1
6401	0	0	0	0
6402	0	0	0	0
6403	1	0	1	1
6404	1	0	1	1
6405	0	1	0	1
6406	1	0	0	0
6407	1	0	1	0
6408	0	0	0	0
6409	0	1	1	1
6410	0	1	0	1
6411	0	1	0	1
6412	0	1	0	1
6413	1	0	1	1
6414	0	1	0	1
6415	1	0	1	1
6416	0	0	0	0
6417	0	0	0	0
6418	1	0	1	0
6419	1	0	0	0
6420	1	0	1	1
6421	1	0	1	1
6422	1	0	1	1
6423	0	0	1	1
6424	1	0	0	0
6425	1	0	0	0
6426	1	0	1	1
6427	0	1	0	1
6428	1	0	1	1
6429	0	0	0	0
6430	1	0	1	1
6431	1	0	1	1
6432	1	0	1	1
6433	0	1	1	1
6434	0	0	1	1
6435	0	1	0	1
6436	0	1	0	1
6437	0	0	0	0
6438	0	1	0	1
