IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
522	Logic_board	No	No	Operational	L0_IO0	300
523	IO_board	Yes	No	Failed	L0_IO1	225
524	Logic_board	Yes	Yes	Failed	L0_IO0	300
525	Logic_board	No	No	Operational	L0_IO0	300
526	Logic_board	No	No	Operational	L0_IO0	300
527	IO_board	Yes	No	Failed	L0_IO1	225
528	IO_board	Yes	No	Failed	L0_IO1	225
529	IO_board	Yes	No	Failed	L0_IO1	225
530	Logic_board	Yes	No	Failed	L0_IO1	175
531	Logic_board	No	No	Operational	L0_IO0	300
532	IO_board	No	No	Operational	L0_IO0	300
533	Logic_board	No	No	Operational	L0_IO0	300
534	Logic_board	Yes	No	Failed	L0_IO1	175
535	Logic_board	Yes	No	Failed	L0_IO1	175
536	IO_board	Yes	No	Failed	L0_IO1	225
537	Logic_board	Yes	Yes	Failed	L0_IO0	300
538	IO_board	Yes	Yes	Failed	L0_IO0	300
539	Logic_board	Yes	No	Failed	L0_IO1	175
540	IO_board	Yes	No	Failed	L0_IO1	225
541	IO_board	Yes	Yes	Failed	L0_IO0	300
542	IO_board	Yes	Yes	Failed	L0_IO0	300
543	IO_board	Yes	No	Failed	L0_IO1	225
544	IO_board	Yes	No	Failed	L0_IO1	225
545	Logic_board	Yes	Yes	Failed	L0_IO0	300
546	Logic_board	Yes	No	Failed	L0_IO1	175
547	Logic_board	Yes	No	Failed	L0_IO1	175
548	IO_board	Yes	No	Failed	L0_IO1	225
549	Logic_board	Yes	Yes	Failed	L0_IO0	300
550	IO_board	Yes	No	Failed	L0_IO1	225
551	Logic_board	Yes	Yes	Failed	L0_IO0	300
552	IO_board	Yes	No	Failed	L0_IO1	225
553	IO_board	Yes	No	Failed	L0_IO1	225
554	Logic_board	Yes	No	Failed	L0_IO1	175
555	Logic_board	Yes	No	Failed	L0_IO1	175
556	IO_board	Yes	No	Failed	L0_IO1	225
557	Logic_board	Yes	No	Failed	L0_IO1	175
558	IO_board	Yes	No	Failed	L0_IO1	225
559	Logic_board	Yes	No	Failed	L0_IO1	175
560	IO_board	Yes	No	Failed	L0_IO1	225
561	IO_board	Yes	No	Failed	L0_IO1	225
562	IO_board	Yes	No	Failed	L0_IO1	225
563	Logic_board	Yes	No	Failed	L0_IO1	175
564	Logic_board	Yes	No	Failed	L0_IO1	175
565	IO_board	No	No	Operational	L0_IO0	300
566	IO_board	Yes	No	Failed	L0_IO1	225
567	IO_board	No	No	Operational	L0_IO0	300
568	IO_board	Yes	No	Failed	L0_IO1	225
569	IO_board	Yes	Yes	Failed	L0_IO0	300
570	IO_board	Yes	No	Failed	L0_IO1	225
571	IO_board	Yes	No	Failed	L0_IO1	225
572	IO_board	Yes	No	Failed	L0_IO1	225
573	IO_board	Yes	No	Failed	L0_IO1	225
574	Logic_board	Yes	No	Failed	L0_IO1	175
575	Logic_board	No	Yes	Failed	L1_IO0	200
576	Logic_board	Yes	No	Failed	L0_IO1	175
577	Logic_board	Yes	No	Failed	L0_IO1	175
578	Logic_board	Yes	No	Failed	L0_IO1	175
579	Logic_board	No	No	Operational	L0_IO0	300
580	IO_board	No	No	Operational	L0_IO0	300
581	Logic_board	Yes	No	Failed	L0_IO1	175
582	Logic_board	Yes	No	Failed	L0_IO1	175
583	Logic_board	Yes	No	Failed	L0_IO1	175
584	Logic_board	Yes	No	Failed	L0_IO1	175
585	IO_board	Yes	No	Failed	L0_IO1	225
586	Logic_board	Yes	No	Failed	L0_IO1	175
587	IO_board	No	No	Operational	L0_IO0	300
588	Logic_board	Yes	No	Failed	L0_IO1	175
589	IO_board	No	No	Operational	L0_IO0	300
590	IO_board	Yes	Yes	Failed	L0_IO0	300
591	Logic_board	No	No	Operational	L0_IO0	300
592	IO_board	Yes	No	Failed	L0_IO1	225
593	Logic_board	Yes	No	Failed	L0_IO1	175
594	Logic_board	No	Yes	Failed	L1_IO0	200
595	IO_board	No	No	Operational	L0_IO0	300
596	Logic_board	Yes	Yes	Failed	L0_IO0	300
597	Logic_board	Yes	No	Failed	L0_IO1	175
598	Logic_board	Yes	No	Failed	L0_IO1	175
599	IO_board	Yes	No	Failed	L0_IO1	225
600	Logic_board	Yes	No	Failed	L0_IO1	175
601	IO_board	Yes	No	Failed	L0_IO1	225
602	Logic_board	Yes	No	Failed	L0_IO1	175
603	IO_board	Yes	No	Failed	L0_IO1	225
604	IO_board	Yes	No	Failed	L0_IO1	225
605	IO_board	Yes	No	Failed	L0_IO1	225
606	Logic_board	Yes	No	Failed	L0_IO1	175
607	Logic_board	Yes	No	Failed	L0_IO1	175
608	Logic_board	No	No	Operational	L0_IO0	300
609	Logic_board	Yes	No	Failed	L0_IO1	175
610	Logic_board	No	Yes	Failed	L1_IO0	200
611	Logic_board	Yes	No	Failed	L0_IO1	175
612	IO_board	Yes	No	Failed	L0_IO1	225
613	Logic_board	No	Yes	Failed	L1_IO0	200
614	IO_board	Yes	No	Failed	L0_IO1	225
615	IO_board	Yes	No	Failed	L0_IO1	225
616	IO_board	Yes	No	Failed	L0_IO1	225
617	IO_board	No	No	Operational	L0_IO0	300
618	Logic_board	Yes	Yes	Failed	L0_IO0	300
619	Logic_board	Yes	No	Failed	L0_IO1	175
620	IO_board	Yes	No	Failed	L0_IO1	225
621	Logic_board	Yes	Yes	Failed	L0_IO0	300
622	Logic_board	Yes	No	Failed	L0_IO1	175
623	IO_board	Yes	Yes	Failed	L0_IO0	300
624	IO_board	Yes	No	Failed	L0_IO1	225
625	IO_board	Yes	No	Failed	L0_IO1	225
626	Logic_board	Yes	No	Failed	L0_IO1	175
627	Logic_board	Yes	No	Failed	L0_IO1	175
628	Logic_board	No	No	Operational	L0_IO0	300
629	IO_board	Yes	No	Failed	L0_IO1	225
630	IO_board	Yes	No	Failed	L0_IO1	225
631	Logic_board	Yes	No	Failed	L0_IO1	175
632	IO_board	Yes	No	Failed	L0_IO1	225
633	Logic_board	Yes	No	Failed	L0_IO1	175
634	IO_board	Yes	No	Failed	L0_IO1	225
635	IO_board	Yes	Yes	Failed	L0_IO0	300
636	Logic_board	Yes	No	Failed	L0_IO1	175
637	Logic_board	Yes	Yes	Failed	L0_IO0	300
638	IO_board	Yes	No	Failed	L0_IO1	225
639	IO_board	Yes	No	Failed	L0_IO1	225
640	IO_board	Yes	No	Failed	L0_IO1	225
641	Logic_board	Yes	No	Failed	L0_IO1	175
642	Logic_board	Yes	No	Failed	L0_IO1	175
643	IO_board	Yes	Yes	Failed	L0_IO0	300
644	IO_board	Yes	Yes	Failed	L0_IO0	300
645	Logic_board	No	No	Operational	L0_IO0	300
646	IO_board	Yes	Yes	Failed	L0_IO0	300
647	IO_board	No	No	Operational	L0_IO0	300
648	IO_board	Yes	No	Failed	L0_IO1	225
649	Logic_board	No	No	Operational	L0_IO0	300
650	IO_board	Yes	No	Failed	L0_IO1	225
651	Logic_board	Yes	No	Failed	L0_IO1	175
652	Logic_board	Yes	No	Failed	L0_IO1	175
653	IO_board	Yes	No	Failed	L0_IO1	225
654	IO_board	Yes	No	Failed	L0_IO1	225
655	IO_board	No	No	Operational	L0_IO0	300
656	Logic_board	Yes	No	Failed	L0_IO1	175
657	IO_board	Yes	No	Failed	L0_IO1	225
658	IO_board	No	No	Operational	L0_IO0	300
659	Logic_board	Yes	No	Failed	L0_IO1	175
660	IO_board	Yes	No	Failed	L0_IO1	225
661	IO_board	Yes	Yes	Failed	L0_IO0	300
662	Logic_board	Yes	No	Failed	L0_IO1	175
663	IO_board	Yes	Yes	Failed	L0_IO0	300
664	IO_board	Yes	No	Failed	L0_IO1	225
665	IO_board	Yes	No	Failed	L0_IO1	225
666	IO_board	Yes	No	Failed	L0_IO1	225
667	IO_board	Yes	No	Failed	L0_IO1	225
668	Logic_board	Yes	No	Failed	L0_IO1	175
669	IO_board	Yes	No	Failed	L0_IO1	225
670	IO_board	Yes	Yes	Failed	L0_IO0	300
671	Logic_board	Yes	No	Failed	L0_IO1	175
672	Logic_board	Yes	No	Failed	L0_IO1	175
673	IO_board	Yes	No	Failed	L0_IO1	225
674	IO_board	Yes	No	Failed	L0_IO1	225
675	IO_board	No	Yes	Failed	L1_IO0	125
676	Logic_board	No	No	Operational	L0_IO0	300
677	IO_board	Yes	No	Failed	L0_IO1	225
678	IO_board	Yes	No	Failed	L0_IO1	225
679	IO_board	Yes	No	Failed	L0_IO1	225
680	Logic_board	Yes	No	Failed	L0_IO1	175
681	IO_board	Yes	No	Failed	L0_IO1	225
682	Logic_board	Yes	Yes	Failed	L0_IO0	300
683	Logic_board	Yes	No	Failed	L0_IO1	175
684	Logic_board	Yes	No	Failed	L0_IO1	175
685	IO_board	No	No	Operational	L0_IO0	300
686	Logic_board	Yes	No	Failed	L0_IO1	175
687	Logic_board	Yes	No	Failed	L0_IO1	175
688	Logic_board	Yes	No	Failed	L0_IO1	175
689	IO_board	Yes	No	Failed	L0_IO1	225
690	Logic_board	Yes	No	Failed	L0_IO1	175
691	IO_board	Yes	No	Failed	L0_IO1	225
692	IO_board	Yes	No	Failed	L0_IO1	225
693	Logic_board	Yes	No	Failed	L0_IO1	175
694	Logic_board	Yes	No	Failed	L0_IO1	175
695	IO_board	Yes	No	Failed	L0_IO1	225
696	IO_board	Yes	Yes	Failed	L0_IO0	300
697	Logic_board	No	No	Operational	L0_IO0	300
698	Logic_board	Yes	No	Failed	L0_IO1	175
699	Logic_board	Yes	No	Failed	L0_IO1	175
700	IO_board	Yes	No	Failed	L0_IO1	225
701	Logic_board	Yes	No	Failed	L0_IO1	175
702	Logic_board	Yes	No	Failed	L0_IO1	175
703	IO_board	Yes	Yes	Failed	L0_IO0	300
704	IO_board	No	No	Operational	L0_IO0	300
705	Logic_board	Yes	No	Failed	L0_IO1	175
706	Logic_board	No	Yes	Failed	L1_IO0	200
707	IO_board	Yes	No	Failed	L0_IO1	225
708	Logic_board	Yes	No	Failed	L0_IO1	175
709	Logic_board	No	No	Operational	L0_IO0	300
710	Logic_board	Yes	Yes	Failed	L0_IO0	300
711	IO_board	No	No	Operational	L0_IO0	300
712	Logic_board	Yes	Yes	Failed	L0_IO0	300
713	IO_board	No	No	Operational	L0_IO0	300
714	Logic_board	Yes	No	Failed	L0_IO1	175
715	Logic_board	Yes	No	Failed	L0_IO1	175
716	Logic_board	Yes	Yes	Failed	L0_IO0	300
717	IO_board	Yes	No	Failed	L0_IO1	225
718	Logic_board	No	No	Operational	L0_IO0	300
719	Logic_board	Yes	Yes	Failed	L0_IO0	300
720	Logic_board	Yes	No	Failed	L0_IO1	175
721	Logic_board	Yes	Yes	Failed	L0_IO0	300
722	IO_board	Yes	Yes	Failed	L0_IO0	300
723	Logic_board	No	No	Operational	L0_IO0	300
724	IO_board	Yes	No	Failed	L0_IO1	225
725	Logic_board	No	No	Operational	L0_IO0	300
726	Logic_board	No	No	Operational	L0_IO0	300
727	Logic_board	No	Yes	Failed	L1_IO0	200
728	IO_board	Yes	Yes	Failed	L0_IO0	300
729	Logic_board	Yes	No	Failed	L0_IO1	175
730	Logic_board	No	No	Operational	L0_IO0	300
731	IO_board	Yes	No	Failed	L0_IO1	225
732	IO_board	Yes	No	Failed	L0_IO1	225
733	IO_board	Yes	No	Failed	L0_IO1	225
734	Logic_board	Yes	No	Failed	L0_IO1	175
735	Logic_board	Yes	No	Failed	L0_IO1	175
736	IO_board	Yes	No	Failed	L0_IO1	225
737	IO_board	Yes	No	Failed	L0_IO1	225
738	Logic_board	Yes	No	Failed	L0_IO1	175
739	Logic_board	Yes	No	Failed	L0_IO1	175
740	IO_board	Yes	No	Failed	L0_IO1	225
741	Logic_board	Yes	No	Failed	L0_IO1	175
742	Logic_board	Yes	Yes	Failed	L0_IO0	300
743	Logic_board	No	No	Operational	L0_IO0	300
744	Logic_board	Yes	No	Failed	L0_IO1	175
745	IO_board	Yes	No	Failed	L0_IO1	225
746	IO_board	Yes	No	Failed	L0_IO1	225
747	IO_board	No	No	Operational	L0_IO0	300
748	IO_board	No	No	Operational	L0_IO0	300
749	Logic_board	Yes	Yes	Failed	L0_IO0	300
750	IO_board	Yes	No	Failed	L0_IO1	225
751	IO_board	Yes	Yes	Failed	L0_IO0	300
752	IO_board	Yes	No	Failed	L0_IO1	225
753	IO_board	Yes	No	Failed	L0_IO1	225
754	Logic_board	Yes	No	Failed	L0_IO1	175
755	IO_board	Yes	No	Failed	L0_IO1	225
756	Logic_board	Yes	No	Failed	L0_IO1	175
757	IO_board	Yes	Yes	Failed	L0_IO0	300
758	IO_board	Yes	No	Failed	L0_IO1	225
759	IO_board	No	No	Operational	L0_IO0	300
760	Logic_board	Yes	No	Failed	L0_IO1	175
761	Logic_board	Yes	No	Failed	L0_IO1	175
762	IO_board	Yes	No	Failed	L0_IO1	225
763	IO_board	No	No	Operational	L0_IO0	300
764	IO_board	Yes	No	Failed	L0_IO1	225
765	IO_board	Yes	No	Failed	L0_IO1	225
766	IO_board	Yes	No	Failed	L0_IO1	225
767	Logic_board	Yes	No	Failed	L0_IO1	175
768	IO_board	Yes	No	Failed	L0_IO1	225
769	IO_board	No	No	Operational	L0_IO0	300
770	IO_board	Yes	No	Failed	L0_IO1	225
771	IO_board	Yes	No	Failed	L0_IO1	225
772	IO_board	Yes	No	Failed	L0_IO1	225
773	IO_board	Yes	No	Failed	L0_IO1	225
774	IO_board	Yes	No	Failed	L0_IO1	225
775	IO_board	Yes	No	Failed	L0_IO1	225
776	IO_board	Yes	No	Failed	L0_IO1	225
777	IO_board	Yes	No	Failed	L0_IO1	225
778	IO_board	Yes	Yes	Failed	L0_IO0	300
779	IO_board	Yes	No	Failed	L0_IO1	225
780	Logic_board	Yes	No	Failed	L0_IO1	175
781	IO_board	Yes	No	Failed	L0_IO1	225
782	Logic_board	Yes	Yes	Failed	L0_IO0	300
783	IO_board	No	No	Operational	L0_IO0	300
784	Logic_board	Yes	No	Failed	L0_IO1	175
785	IO_board	Yes	No	Failed	L0_IO1	225
786	IO_board	Yes	No	Failed	L0_IO1	225
787	Logic_board	Yes	Yes	Failed	L0_IO0	300
788	Logic_board	Yes	No	Failed	L0_IO1	175
789	Logic_board	Yes	No	Failed	L0_IO1	175
790	IO_board	Yes	Yes	Failed	L0_IO0	300
791	IO_board	Yes	No	Failed	L0_IO1	225
792	Logic_board	Yes	No	Failed	L0_IO1	175
793	IO_board	Yes	No	Failed	L0_IO1	225
794	IO_board	Yes	No	Failed	L0_IO1	225
795	IO_board	Yes	No	Failed	L0_IO1	225
796	Logic_board	Yes	No	Failed	L0_IO1	175
797	IO_board	No	No	Operational	L0_IO0	300
798	IO_board	Yes	No	Failed	L0_IO1	225
799	Logic_board	Yes	No	Failed	L0_IO1	175
800	IO_board	Yes	No	Failed	L0_IO1	225
801	Logic_board	No	No	Operational	L0_IO0	300
802	Logic_board	No	No	Operational	L0_IO0	300
803	IO_board	Yes	No	Failed	L0_IO1	225
804	Logic_board	No	No	Operational	L0_IO0	300
805	IO_board	Yes	Yes	Failed	L0_IO0	300
806	Logic_board	Yes	No	Failed	L0_IO1	175
807	Logic_board	Yes	No	Failed	L0_IO1	175
808	Logic_board	Yes	No	Failed	L0_IO1	175
809	Logic_board	Yes	No	Failed	L0_IO1	175
810	IO_board	Yes	No	Failed	L0_IO1	225
811	Logic_board	Yes	No	Failed	L0_IO1	175
812	IO_board	Yes	No	Failed	L0_IO1	225
813	Logic_board	Yes	No	Failed	L0_IO1	175
814	Logic_board	Yes	Yes	Failed	L0_IO0	300
815	Logic_board	Yes	No	Failed	L0_IO1	175
816	Logic_board	Yes	No	Failed	L0_IO1	175
817	IO_board	Yes	Yes	Failed	L0_IO0	300
818	IO_board	Yes	Yes	Failed	L0_IO0	300
819	IO_board	Yes	No	Failed	L0_IO1	225
820	Logic_board	Yes	No	Failed	L0_IO1	175
821	Logic_board	Yes	No	Failed	L0_IO1	175
822	Logic_board	Yes	No	Failed	L0_IO1	175
823	Logic_board	Yes	No	Failed	L0_IO1	175
824	IO_board	No	No	Operational	L0_IO0	300
825	Logic_board	Yes	No	Failed	L0_IO1	175
826	IO_board	No	No	Operational	L0_IO0	300
827	IO_board	No	No	Operational	L0_IO0	300
828	Logic_board	Yes	Yes	Failed	L0_IO0	300
829	IO_board	Yes	No	Failed	L0_IO1	225
830	Logic_board	Yes	Yes	Failed	L0_IO0	300
831	IO_board	Yes	No	Failed	L0_IO1	225
832	Logic_board	Yes	No	Failed	L0_IO1	175
833	IO_board	No	Yes	Failed	L1_IO0	125
834	IO_board	Yes	No	Failed	L0_IO1	225
835	IO_board	Yes	Yes	Failed	L0_IO0	300
836	Logic_board	Yes	No	Failed	L0_IO1	175
837	IO_board	Yes	No	Failed	L0_IO1	225
838	IO_board	Yes	Yes	Failed	L0_IO0	300
839	IO_board	Yes	No	Failed	L0_IO1	225
840	IO_board	Yes	No	Failed	L0_IO1	225
841	IO_board	No	No	Operational	L0_IO0	300
842	Logic_board	Yes	Yes	Failed	L0_IO0	300
843	Logic_board	No	No	Operational	L0_IO0	300
844	IO_board	Yes	No	Failed	L0_IO1	225
845	Logic_board	No	No	Operational	L0_IO0	300
846	Logic_board	Yes	No	Failed	L0_IO1	175
847	Logic_board	Yes	No	Failed	L0_IO1	175
848	Logic_board	Yes	No	Failed	L0_IO1	175
849	Logic_board	No	No	Operational	L0_IO0	300
850	Logic_board	Yes	No	Failed	L0_IO1	175
851	Logic_board	Yes	Yes	Failed	L0_IO0	300
852	IO_board	Yes	No	Failed	L0_IO1	225
853	IO_board	Yes	No	Failed	L0_IO1	225
854	IO_board	Yes	No	Failed	L0_IO1	225
855	IO_board	Yes	No	Failed	L0_IO1	225
856	IO_board	Yes	No	Failed	L0_IO1	225
857	IO_board	Yes	No	Failed	L0_IO1	225
858	IO_board	Yes	No	Failed	L0_IO1	225
859	Logic_board	Yes	No	Failed	L0_IO1	175
860	IO_board	Yes	No	Failed	L0_IO1	225
861	Logic_board	Yes	No	Failed	L0_IO1	175
862	IO_board	Yes	No	Failed	L0_IO1	225
863	IO_board	Yes	No	Failed	L0_IO1	225
864	IO_board	Yes	Yes	Failed	L0_IO0	300
865	Logic_board	Yes	No	Failed	L0_IO1	175
866	Logic_board	Yes	No	Failed	L0_IO1	175
867	IO_board	No	Yes	Failed	L1_IO0	125
868	Logic_board	Yes	No	Failed	L0_IO1	175
869	IO_board	Yes	No	Failed	L0_IO1	225
870	Logic_board	Yes	Yes	Failed	L0_IO0	300
871	Logic_board	Yes	No	Failed	L0_IO1	175
872	IO_board	Yes	No	Failed	L0_IO1	225
873	Logic_board	Yes	No	Failed	L0_IO1	175
874	IO_board	Yes	No	Failed	L0_IO1	225
875	Logic_board	Yes	No	Failed	L0_IO1	175
876	IO_board	Yes	Yes	Failed	L0_IO0	300
877	IO_board	Yes	No	Failed	L0_IO1	225
878	IO_board	Yes	No	Failed	L0_IO1	225
879	IO_board	Yes	No	Failed	L0_IO1	225
880	IO_board	Yes	No	Failed	L0_IO1	225
881	Logic_board	Yes	No	Failed	L0_IO1	175
882	Logic_board	Yes	No	Failed	L0_IO1	175
883	Logic_board	Yes	No	Failed	L0_IO1	175
884	IO_board	Yes	Yes	Failed	L0_IO0	300
885	IO_board	No	No	Operational	L0_IO0	300
886	IO_board	Yes	No	Failed	L0_IO1	225
887	IO_board	Yes	Yes	Failed	L0_IO0	300
888	Logic_board	Yes	No	Failed	L0_IO1	175
889	Logic_board	Yes	Yes	Failed	L0_IO0	300
890	Logic_board	Yes	No	Failed	L0_IO1	175
891	Logic_board	Yes	Yes	Failed	L0_IO0	300
892	IO_board	Yes	No	Failed	L0_IO1	225
893	Logic_board	Yes	No	Failed	L0_IO1	175
894	IO_board	Yes	No	Failed	L0_IO1	225
895	Logic_board	Yes	No	Failed	L0_IO1	175
896	IO_board	Yes	No	Failed	L0_IO1	225
897	Logic_board	Yes	No	Failed	L0_IO1	175
898	IO_board	No	No	Operational	L0_IO0	300
899	IO_board	Yes	No	Failed	L0_IO1	225
900	Logic_board	Yes	No	Failed	L0_IO1	175
901	IO_board	Yes	No	Failed	L0_IO1	225
902	IO_board	No	Yes	Failed	L1_IO0	125
903	IO_board	Yes	No	Failed	L0_IO1	225
904	IO_board	Yes	No	Failed	L0_IO1	225
905	IO_board	Yes	No	Failed	L0_IO1	225
906	Logic_board	Yes	No	Failed	L0_IO1	175
907	Logic_board	No	Yes	Failed	L1_IO0	200
908	Logic_board	Yes	No	Failed	L0_IO1	175
909	IO_board	Yes	No	Failed	L0_IO1	225
910	Logic_board	Yes	No	Failed	L0_IO1	175
911	Logic_board	No	No	Operational	L0_IO0	300
912	Logic_board	Yes	No	Failed	L0_IO1	175
913	Logic_board	Yes	Yes	Failed	L0_IO0	300
914	Logic_board	Yes	No	Failed	L0_IO1	175
915	IO_board	Yes	No	Failed	L0_IO1	225
916	IO_board	Yes	No	Failed	L0_IO1	225
917	IO_board	Yes	No	Failed	L0_IO1	225
918	Logic_board	Yes	No	Failed	L0_IO1	175
919	IO_board	Yes	No	Failed	L0_IO1	225
920	Logic_board	Yes	No	Failed	L0_IO1	175
921	Logic_board	No	No	Operational	L0_IO0	300
922	Logic_board	Yes	No	Failed	L0_IO1	175
923	Logic_board	Yes	No	Failed	L0_IO1	175
924	Logic_board	No	No	Operational	L0_IO0	300
925	Logic_board	Yes	No	Failed	L0_IO1	175
926	IO_board	Yes	No	Failed	L0_IO1	225
927	Logic_board	Yes	No	Failed	L0_IO1	175
928	IO_board	No	No	Operational	L0_IO0	300
929	Logic_board	No	No	Operational	L0_IO0	300
930	Logic_board	Yes	No	Failed	L0_IO1	175
931	IO_board	Yes	No	Failed	L0_IO1	225
932	IO_board	Yes	No	Failed	L0_IO1	225
933	Logic_board	Yes	No	Failed	L0_IO1	175
934	IO_board	Yes	Yes	Failed	L0_IO0	300
935	IO_board	Yes	No	Failed	L0_IO1	225
936	Logic_board	No	No	Operational	L0_IO0	300
937	Logic_board	Yes	No	Failed	L0_IO1	175
938	Logic_board	Yes	Yes	Failed	L0_IO0	300
939	IO_board	Yes	No	Failed	L0_IO1	225
940	Logic_board	Yes	No	Failed	L0_IO1	175
941	Logic_board	Yes	No	Failed	L0_IO1	175
942	IO_board	Yes	No	Failed	L0_IO1	225
943	IO_board	Yes	No	Failed	L0_IO1	225
944	Logic_board	Yes	No	Failed	L0_IO1	175
945	Logic_board	Yes	No	Failed	L0_IO1	175
946	Logic_board	Yes	No	Failed	L0_IO1	175
947	IO_board	Yes	No	Failed	L0_IO1	225
948	Logic_board	Yes	No	Failed	L0_IO1	175
949	Logic_board	Yes	No	Failed	L0_IO1	175
950	Logic_board	Yes	No	Failed	L0_IO1	175
951	IO_board	Yes	Yes	Failed	L0_IO0	300
952	IO_board	Yes	No	Failed	L0_IO1	225
953	Logic_board	Yes	No	Failed	L0_IO1	175
954	Logic_board	No	No	Operational	L0_IO0	300
955	IO_board	Yes	Yes	Failed	L0_IO0	300
956	Logic_board	No	No	Operational	L0_IO0	300
957	Logic_board	Yes	No	Failed	L0_IO1	175
958	Logic_board	Yes	No	Failed	L0_IO1	175
959	Logic_board	Yes	No	Failed	L0_IO1	175
960	Logic_board	Yes	Yes	Failed	L0_IO0	300
961	Logic_board	Yes	No	Failed	L0_IO1	175
962	IO_board	Yes	No	Failed	L0_IO1	225
963	IO_board	No	No	Operational	L0_IO0	300
964	IO_board	Yes	No	Failed	L0_IO1	225
965	Logic_board	Yes	No	Failed	L0_IO1	175
966	IO_board	Yes	No	Failed	L0_IO1	225
967	Logic_board	Yes	No	Failed	L0_IO1	175
968	Logic_board	Yes	No	Failed	L0_IO1	175
969	IO_board	Yes	No	Failed	L0_IO1	225
970	Logic_board	Yes	Yes	Failed	L0_IO0	300
971	IO_board	Yes	No	Failed	L0_IO1	225
972	IO_board	Yes	Yes	Failed	L0_IO0	300
973	Logic_board	Yes	No	Failed	L0_IO1	175
974	IO_board	No	No	Operational	L0_IO0	300
975	Logic_board	Yes	No	Failed	L0_IO1	175
976	Logic_board	Yes	No	Failed	L0_IO1	175
977	Logic_board	Yes	Yes	Failed	L0_IO0	300
978	Logic_board	Yes	No	Failed	L0_IO1	175
979	Logic_board	No	No	Operational	L0_IO0	300
980	IO_board	No	No	Operational	L0_IO0	300
981	Logic_board	Yes	No	Failed	L0_IO1	175
982	Logic_board	Yes	No	Failed	L0_IO1	175
983	IO_board	Yes	No	Failed	L0_IO1	225
984	IO_board	Yes	No	Failed	L0_IO1	225
985	Logic_board	No	No	Operational	L0_IO0	300
986	Logic_board	Yes	No	Failed	L0_IO1	175
987	IO_board	Yes	Yes	Failed	L0_IO0	300
988	Logic_board	Yes	No	Failed	L0_IO1	175
989	Logic_board	Yes	No	Failed	L0_IO1	175
990	IO_board	Yes	No	Failed	L0_IO1	225
991	IO_board	Yes	No	Failed	L0_IO1	225
992	IO_board	Yes	No	Failed	L0_IO1	225
993	Logic_board	Yes	Yes	Failed	L0_IO0	300
994	Logic_board	No	No	Operational	L0_IO0	300
995	Logic_board	Yes	No	Failed	L0_IO1	175
996	Logic_board	Yes	No	Failed	L0_IO1	175
997	IO_board	Yes	Yes	Failed	L0_IO0	300
998	Logic_board	Yes	No	Failed	L0_IO1	175
999	IO_board	Yes	Yes	Failed	L0_IO0	300
1000	Logic_board	Yes	No	Failed	L0_IO1	175
1001	Logic_board	Yes	Yes	Failed	L0_IO0	300
1002	IO_board	Yes	No	Failed	L0_IO1	225
1003	Logic_board	Yes	No	Failed	L0_IO1	175
1004	IO_board	Yes	No	Failed	L0_IO1	225
1005	IO_board	Yes	No	Failed	L0_IO1	225
1006	Logic_board	Yes	No	Failed	L0_IO1	175
1007	Logic_board	Yes	No	Failed	L0_IO1	175
1008	IO_board	Yes	No	Failed	L0_IO1	225
1009	IO_board	Yes	No	Failed	L0_IO1	225
1010	Logic_board	Yes	No	Failed	L0_IO1	175
1011	IO_board	Yes	Yes	Failed	L0_IO0	300
1012	Logic_board	Yes	No	Failed	L0_IO1	175
1013	Logic_board	Yes	No	Failed	L0_IO1	175
1014	Logic_board	Yes	No	Failed	L0_IO1	175
1015	IO_board	Yes	No	Failed	L0_IO1	225
1016	Logic_board	Yes	No	Failed	L0_IO1	175
1017	Logic_board	Yes	No	Failed	L0_IO1	175
1018	IO_board	Yes	No	Failed	L0_IO1	225
1019	IO_board	No	Yes	Failed	L1_IO0	125
1020	IO_board	Yes	Yes	Failed	L0_IO0	300
1021	Logic_board	Yes	No	Failed	L0_IO1	175
1022	IO_board	Yes	No	Failed	L0_IO1	225
1023	IO_board	No	No	Operational	L0_IO0	300
1024	Logic_board	No	No	Operational	L0_IO0	300
1025	Logic_board	Yes	No	Failed	L0_IO1	175
1026	IO_board	Yes	Yes	Failed	L0_IO0	300
1027	IO_board	Yes	No	Failed	L0_IO1	225
1028	Logic_board	Yes	No	Failed	L0_IO1	175
1029	Logic_board	Yes	No	Failed	L0_IO1	175
1030	Logic_board	Yes	No	Failed	L0_IO1	175
1031	Logic_board	Yes	No	Failed	L0_IO1	175
1032	Logic_board	Yes	Yes	Failed	L0_IO0	300
1033	IO_board	Yes	No	Failed	L0_IO1	225
1034	Logic_board	Yes	No	Failed	L0_IO1	175
1035	Logic_board	No	No	Operational	L0_IO0	300
1036	Logic_board	No	No	Operational	L0_IO0	300
1037	Logic_board	Yes	No	Failed	L0_IO1	175
1038	IO_board	Yes	No	Failed	L0_IO1	225
1039	IO_board	Yes	No	Failed	L0_IO1	225
1040	IO_board	Yes	No	Failed	L0_IO1	225
1041	IO_board	Yes	Yes	Failed	L0_IO0	300
1042	IO_board	Yes	No	Failed	L0_IO1	225
1043	Logic_board	Yes	No	Failed	L0_IO1	175
1044	IO_board	Yes	No	Failed	L0_IO1	225
1045	IO_board	Yes	Yes	Failed	L0_IO0	300
