ids	Export_Decision	Economical_State	Profit
1403	2	2	1425000
1404	0	2	1870000
1405	2	1	766000
1406	0	1	-711000
1407	0	2	1870000
1408	0	1	-711000
1409	1	2	1694500
1410	1	0	2357000
1411	2	2	1425000
1412	2	2	1425000
1413	2	0	210000
1414	2	2	1425000
1415	1	0	2357000
1416	0	2	1870000
1417	0	1	-711000
1418	2	2	1425000
1419	2	2	1425000
1420	0	1	-711000
1421	0	2	1870000
1422	0	1	-711000
1423	2	1	766000
1424	1	0	2357000
1425	2	2	1425000
1426	1	1	900500
1427	1	0	2357000
1428	0	0	2726000
1429	2	0	210000
1430	0	2	1870000
1431	1	1	900500
1432	2	0	210000
1433	2	1	766000
1434	1	1	900500
1435	1	1	900500
1436	2	0	210000
1437	1	0	2357000
1438	2	0	210000
1439	1	2	1694500
1440	1	2	1694500
1441	0	0	2726000
1442	0	1	-711000
1443	1	2	1694500
1444	0	1	-711000
1445	1	1	900500
1446	0	2	1870000
1447	0	0	2726000
1448	0	0	2726000
1449	0	0	2726000
1450	2	2	1425000
1451	1	1	900500
1452	2	0	210000
1453	0	2	1870000
1454	2	2	1425000
1455	1	2	1694500
1456	2	0	210000
1457	0	1	-711000
1458	2	0	210000
1459	0	0	2726000
1460	2	2	1425000
1461	2	2	1425000
1462	0	1	-711000
1463	2	1	766000
1464	0	0	2726000
1465	2	2	1425000
1466	1	2	1694500
1467	1	2	1694500
1468	1	1	900500
1469	1	0	2357000
1470	2	2	1425000
1471	2	1	766000
1472	1	0	2357000
1473	0	0	2726000
1474	1	2	1694500
1475	0	2	1870000
1476	2	0	210000
1477	0	2	1870000
1478	0	0	2726000
1479	1	2	1694500
1480	1	2	1694500
1481	2	0	210000
1482	1	1	900500
1483	2	0	210000
1484	0	0	2726000
1485	1	0	2357000
1486	2	1	766000
1487	1	0	2357000
1488	1	2	1694500
1489	1	2	1694500
1490	2	1	766000
1491	2	2	1425000
1492	0	1	-711000
1493	2	0	210000
1494	1	0	2357000
1495	0	2	1870000
1496	2	0	210000
1497	0	2	1870000
1498	1	2	1694500
1499	1	2	1694500
1500	0	1	-711000
1501	2	2	1425000
1502	2	0	210000
1503	1	1	900500
1504	1	1	900500
1505	1	0	2357000
1506	2	0	210000
1507	2	2	1425000
1508	1	0	2357000
1509	0	0	2726000
1510	2	2	1425000
1511	1	2	1694500
1512	2	1	766000
1513	1	0	2357000
1514	2	0	210000
1515	2	0	210000
1516	0	1	-711000
1517	0	2	1870000
1518	1	2	1694500
1519	0	0	2726000
1520	0	2	1870000
1521	1	0	2357000
1522	0	0	2726000
1523	2	1	766000
1524	1	0	2357000
1525	1	1	900500
1526	0	2	1870000
1527	2	1	766000
1528	0	0	2726000
1529	2	0	210000
1530	0	1	-711000
1531	1	0	2357000
1532	2	0	210000
1533	0	2	1870000
1534	2	1	766000
1535	0	0	2726000
1536	0	0	2726000
1537	2	0	210000
1538	1	2	1694500
1539	2	1	766000
1540	1	1	900500
1541	0	1	-711000
1542	2	0	210000
1543	1	2	1694500
1544	0	2	1870000
1545	0	1	-711000
1546	1	0	2357000
1547	2	0	210000
1548	1	1	900500
1549	0	0	2726000
1550	0	0	2726000
1551	1	2	1694500
1552	2	0	210000
1553	0	2	1870000
1554	0	0	2726000
1555	1	1	900500
1556	0	1	-711000
1557	2	1	766000
1558	0	2	1870000
1559	1	0	2357000
1560	0	1	-711000
1561	0	0	2726000
1562	0	2	1870000
1563	0	2	1870000
1564	1	2	1694500
1565	0	1	-711000
1566	2	1	766000
1567	0	0	2726000
1568	2	1	766000
1569	0	0	2726000
1570	0	0	2726000
1571	1	0	2357000
1572	2	1	766000
1573	0	0	2726000
1574	2	1	766000
1575	1	1	900500
1576	2	0	210000
1577	1	0	2357000
1578	0	2	1870000
1579	0	1	-711000
1580	2	2	1425000
1581	1	0	2357000
1582	2	1	766000
1583	2	0	210000
1584	1	0	2357000
1585	2	0	210000
1586	1	2	1694500
1587	0	0	2726000
1588	0	1	-711000
1589	1	2	1694500
1590	2	2	1425000
1591	1	0	2357000
1592	1	2	1694500
1593	0	1	-711000
1594	0	1	-711000
1595	2	0	210000
1596	0	0	2726000
1597	1	2	1694500
1598	1	0	2357000
1599	1	1	900500
1600	2	2	1425000
1601	0	2	1870000
1602	2	0	210000
1603	1	1	900500
1604	0	2	1870000
1605	1	1	900500
1606	1	0	2357000
1607	0	0	2726000
1608	2	0	210000
1609	2	1	766000
1610	2	1	766000
1611	0	2	1870000
1612	1	2	1694500
1613	2	2	1425000
1614	0	1	-711000
1615	2	1	766000
1616	2	0	210000
1617	1	0	2357000
1618	1	1	900500
1619	2	0	210000
1620	0	0	2726000
1621	1	0	2357000
1622	1	2	1694500
1623	0	0	2726000
1624	1	2	1694500
1625	2	0	210000
1626	0	1	-711000
1627	1	0	2357000
1628	1	2	1694500
1629	2	0	210000
1630	1	0	2357000
1631	2	1	766000
1632	0	0	2726000
1633	0	0	2726000
1634	2	0	210000
1635	1	1	900500
1636	2	1	766000
1637	1	1	900500
1638	2	1	766000
1639	1	2	1694500
1640	1	2	1694500
1641	2	2	1425000
1642	0	2	1870000
1643	1	2	1694500
1644	2	2	1425000
1645	0	1	-711000
1646	0	0	2726000
1647	0	0	2726000
1648	1	2	1694500
1649	1	1	900500
1650	1	2	1694500
1651	1	0	2357000
1652	0	2	1870000
1653	2	2	1425000
1654	0	0	2726000
1655	2	2	1425000
1656	0	2	1870000
1657	0	1	-711000
1658	2	0	210000
1659	1	2	1694500
1660	0	0	2726000
1661	0	1	-711000
1662	1	2	1694500
1663	2	2	1425000
1664	1	1	900500
1665	2	2	1425000
1666	1	2	1694500
1667	2	0	210000
1668	0	0	2726000
1669	1	2	1694500
1670	2	1	766000
1671	0	1	-711000
1672	1	0	2357000
1673	1	0	2357000
1674	1	1	900500
1675	1	0	2357000
1676	1	0	2357000
1677	2	1	766000
1678	2	0	210000
1679	0	2	1870000
1680	2	1	766000
1681	0	2	1870000
1682	1	1	900500
1683	0	2	1870000
1684	2	0	210000
1685	0	1	-711000
1686	2	0	210000
1687	1	0	2357000
1688	1	0	2357000
1689	0	0	2726000
1690	1	0	2357000
1691	0	1	-711000
1692	1	0	2357000
1693	1	0	2357000
1694	2	2	1425000
1695	0	2	1870000
1696	0	1	-711000
1697	2	2	1425000
1698	0	2	1870000
1699	1	0	2357000
1700	2	1	766000
1701	1	0	2357000
1702	2	0	210000
1703	1	1	900500
1704	2	2	1425000
1705	0	1	-711000
1706	1	0	2357000
1707	2	0	210000
1708	1	2	1694500
1709	0	0	2726000
1710	0	1	-711000
1711	0	1	-711000
1712	2	2	1425000
1713	1	0	2357000
1714	2	0	210000
1715	1	0	2357000
1716	0	0	2726000
1717	0	0	2726000
1718	2	2	1425000
1719	1	1	900500
1720	1	1	900500
1721	1	2	1694500
1722	0	0	2726000
1723	1	0	2357000
1724	1	2	1694500
1725	0	1	-711000
1726	1	2	1694500
1727	2	0	210000
1728	2	2	1425000
1729	1	0	2357000
1730	0	2	1870000
1731	1	0	2357000
1732	0	2	1870000
1733	1	2	1694500
1734	1	0	2357000
1735	0	1	-711000
1736	2	1	766000
1737	0	1	-711000
1738	2	0	210000
1739	1	0	2357000
1740	1	0	2357000
1741	1	0	2357000
1742	1	0	2357000
1743	1	2	1694500
1744	1	0	2357000
1745	1	0	2357000
1746	1	2	1694500
1747	2	2	1425000
1748	1	2	1694500
1749	0	2	1870000
1750	1	1	900500
1751	2	0	210000
1752	0	0	2726000
1753	0	1	-711000
1754	1	0	2357000
1755	2	1	766000
1756	1	1	900500
1757	1	1	900500
1758	0	2	1870000
1759	2	2	1425000
1760	2	2	1425000
1761	0	0	2726000
1762	2	0	210000
1763	2	0	210000
1764	1	1	900500
1765	1	0	2357000
1766	1	0	2357000
1767	0	2	1870000
1768	2	0	210000
1769	0	1	-711000
1770	2	2	1425000
1771	1	2	1694500
1772	1	2	1694500
1773	1	1	900500
1774	0	1	-711000
1775	0	0	2726000
1776	0	2	1870000
1777	2	2	1425000
1778	2	0	210000
1779	0	1	-711000
1780	2	2	1425000
1781	0	2	1870000
1782	0	0	2726000
1783	1	1	900500
1784	2	0	210000
1785	1	1	900500
1786	2	1	766000
1787	0	0	2726000
1788	0	1	-711000
1789	1	0	2357000
1790	2	0	210000
1791	1	1	900500
1792	0	0	2726000
1793	0	1	-711000
1794	2	1	766000
1795	0	2	1870000
1796	1	1	900500
1797	1	1	900500
1798	1	2	1694500
1799	1	1	900500
1800	0	1	-711000
1801	2	1	766000
1802	2	1	766000
1803	0	1	-711000
1804	2	1	766000
1805	0	1	-711000
1806	0	0	2726000
1807	0	2	1870000
1808	2	0	210000
1809	0	0	2726000
1810	1	2	1694500
1811	1	0	2357000
1812	0	1	-711000
1813	0	2	1870000
1814	1	2	1694500
1815	0	1	-711000
1816	2	0	210000
1817	0	1	-711000
1818	0	0	2726000
1819	0	1	-711000
1820	1	2	1694500
1821	1	2	1694500
1822	0	1	-711000
1823	0	2	1870000
1824	2	2	1425000
1825	0	0	2726000
1826	1	0	2357000
1827	1	0	2357000
1828	0	0	2726000
1829	2	1	766000
1830	1	0	2357000
1831	0	0	2726000
1832	1	2	1694500
1833	1	0	2357000
1834	0	0	2726000
1835	0	1	-711000
1836	0	2	1870000
1837	2	0	210000
1838	2	0	210000
1839	0	2	1870000
1840	0	0	2726000
1841	2	0	210000
1842	0	1	-711000
1843	2	2	1425000
1844	0	0	2726000
1845	0	0	2726000
1846	0	1	-711000
1847	1	1	900500
1848	0	1	-711000
1849	0	2	1870000
1850	2	2	1425000
1851	1	1	900500
1852	0	0	2726000
1853	0	0	2726000
1854	2	0	210000
1855	1	1	900500
1856	1	1	900500
1857	2	0	210000
1858	2	2	1425000
1859	2	0	210000
1860	1	1	900500
1861	1	0	2357000
1862	2	1	766000
1863	2	0	210000
1864	1	0	2357000
1865	1	0	2357000
1866	0	2	1870000
1867	2	1	766000
1868	2	1	766000
1869	2	1	766000
1870	0	0	2726000
1871	2	0	210000
1872	1	0	2357000
1873	1	2	1694500
1874	0	1	-711000
1875	0	0	2726000
1876	2	2	1425000
1877	1	0	2357000
1878	2	0	210000
1879	0	2	1870000
1880	0	1	-711000
1881	0	2	1870000
1882	1	2	1694500
1883	1	1	900500
1884	1	0	2357000
1885	0	0	2726000
1886	2	1	766000
1887	1	1	900500
1888	2	2	1425000
1889	2	2	1425000
1890	2	0	210000
1891	0	2	1870000
1892	0	2	1870000
1893	1	1	900500
1894	0	2	1870000
1895	0	2	1870000
1896	1	0	2357000
1897	2	2	1425000
1898	1	2	1694500
1899	2	0	210000
1900	1	0	2357000
1901	0	1	-711000
1902	0	2	1870000
1903	0	0	2726000
1904	0	1	-711000
1905	1	0	2357000
1906	0	0	2726000
1907	2	2	1425000
1908	1	1	900500
1909	2	0	210000
1910	0	2	1870000
1911	1	0	2357000
1912	0	1	-711000
1913	1	2	1694500
1914	0	0	2726000
1915	1	2	1694500
1916	0	0	2726000
1917	1	0	2357000
1918	2	2	1425000
1919	0	1	-711000
1920	1	0	2357000
1921	1	2	1694500
1922	2	0	210000
1923	1	1	900500
1924	0	2	1870000
1925	2	0	210000
1926	0	2	1870000
1927	2	0	210000
1928	0	0	2726000
1929	2	2	1425000
1930	1	1	900500
1931	0	1	-711000
1932	1	2	1694500
1933	0	1	-711000
1934	1	0	2357000
1935	2	1	766000
1936	1	0	2357000
1937	1	2	1694500
1938	0	0	2726000
1939	0	2	1870000
1940	0	2	1870000
1941	0	0	2726000
1942	1	1	900500
1943	2	2	1425000
1944	2	1	766000
1945	0	0	2726000
1946	2	0	210000
1947	1	1	900500
1948	2	0	210000
1949	0	0	2726000
1950	2	2	1425000
1951	2	2	1425000
1952	0	1	-711000
1953	1	0	2357000
1954	2	1	766000
1955	2	0	210000
1956	0	0	2726000
1957	2	2	1425000
1958	0	1	-711000
1959	2	2	1425000
1960	0	2	1870000
1961	1	2	1694500
1962	0	0	2726000
1963	2	2	1425000
1964	1	1	900500
1965	2	2	1425000
1966	0	1	-711000
1967	1	1	900500
1968	0	0	2726000
1969	0	0	2726000
1970	0	0	2726000
1971	1	1	900500
1972	0	0	2726000
1973	1	1	900500
1974	1	0	2357000
1975	1	1	900500
1976	1	1	900500
1977	0	1	-711000
1978	1	0	2357000
1979	2	0	210000
1980	1	2	1694500
1981	2	1	766000
1982	2	0	210000
1983	1	1	900500
1984	2	0	210000
1985	2	2	1425000
1986	2	2	1425000
1987	0	2	1870000
1988	1	1	900500
1989	2	1	766000
1990	1	0	2357000
1991	0	1	-711000
1992	2	2	1425000
1993	0	2	1870000
1994	1	1	900500
1995	1	0	2357000
1996	2	2	1425000
1997	2	2	1425000
1998	1	0	2357000
1999	1	2	1694500
2000	2	0	210000
2001	1	2	1694500
2002	0	1	-711000
2003	0	1	-711000
2004	1	1	900500
2005	1	0	2357000
2006	2	0	210000
2007	2	2	1425000
2008	2	0	210000
2009	0	0	2726000
2010	0	2	1870000
2011	2	1	766000
2012	0	1	-711000
2013	0	1	-711000
2014	1	2	1694500
2015	1	2	1694500
2016	2	0	210000
2017	0	1	-711000
2018	0	1	-711000
2019	0	0	2726000
2020	0	0	2726000
2021	0	1	-711000
2022	2	0	210000
2023	1	1	900500
2024	2	1	766000
2025	2	2	1425000
2026	1	0	2357000
2027	2	1	766000
2028	2	0	210000
2029	2	2	1425000
2030	2	2	1425000
2031	1	1	900500
2032	2	1	766000
2033	1	0	2357000
2034	0	0	2726000
2035	1	0	2357000
2036	0	2	1870000
2037	0	0	2726000
2038	0	1	-711000
2039	0	0	2726000
2040	2	0	210000
2041	0	0	2726000
2042	1	1	900500
2043	0	2	1870000
2044	2	2	1425000
2045	0	0	2726000
2046	1	0	2357000
2047	0	0	2726000
2048	2	0	210000
2049	2	1	766000
2050	2	2	1425000
2051	0	0	2726000
2052	0	2	1870000
2053	1	1	900500
2054	0	0	2726000
2055	0	1	-711000
2056	2	2	1425000
2057	0	2	1870000
2058	2	2	1425000
2059	0	1	-711000
2060	2	0	210000
2061	2	0	210000
2062	1	0	2357000
2063	0	0	2726000
2064	2	1	766000
2065	0	1	-711000
2066	1	0	2357000
2067	2	0	210000
2068	1	0	2357000
2069	1	1	900500
2070	1	1	900500
2071	1	0	2357000
2072	1	2	1694500
2073	1	2	1694500
2074	0	0	2726000
2075	0	0	2726000
2076	1	1	900500
2077	1	0	2357000
2078	2	1	766000
2079	2	1	766000
2080	0	2	1870000
2081	1	0	2357000
2082	0	0	2726000
2083	2	1	766000
2084	0	1	-711000
2085	2	0	210000
2086	1	0	2357000
2087	2	0	210000
2088	2	2	1425000
2089	0	2	1870000
2090	0	1	-711000
2091	1	2	1694500
2092	0	0	2726000
2093	0	2	1870000
2094	2	1	766000
2095	0	2	1870000
2096	2	0	210000
2097	0	1	-711000
2098	2	1	766000
2099	1	0	2357000
2100	0	2	1870000
2101	0	0	2726000
2102	1	0	2357000
2103	2	2	1425000
2104	0	2	1870000
2105	2	1	766000
2106	2	2	1425000
2107	1	0	2357000
2108	2	0	210000
2109	0	0	2726000
2110	1	2	1694500
2111	2	1	766000
2112	0	1	-711000
2113	0	2	1870000
2114	2	2	1425000
2115	2	0	210000
2116	1	0	2357000
2117	1	0	2357000
2118	0	1	-711000
2119	1	2	1694500
2120	1	0	2357000
2121	1	1	900500
2122	2	0	210000
2123	2	1	766000
2124	0	1	-711000
2125	1	2	1694500
2126	2	2	1425000
2127	1	0	2357000
2128	0	2	1870000
2129	1	1	900500
2130	1	0	2357000
2131	2	0	210000
2132	2	1	766000
2133	0	0	2726000
2134	1	1	900500
2135	0	1	-711000
2136	2	1	766000
2137	0	1	-711000
2138	0	1	-711000
2139	1	0	2357000
2140	0	2	1870000
2141	0	1	-711000
2142	0	0	2726000
2143	0	2	1870000
2144	0	2	1870000
2145	2	1	766000
2146	2	2	1425000
2147	1	0	2357000
2148	0	0	2726000
2149	2	0	210000
2150	1	2	1694500
2151	0	2	1870000
2152	1	2	1694500
2153	0	0	2726000
2154	0	0	2726000
2155	1	1	900500
2156	0	1	-711000
2157	1	2	1694500
2158	1	2	1694500
2159	0	2	1870000
2160	0	0	2726000
2161	0	0	2726000
2162	0	2	1870000
2163	2	1	766000
2164	2	0	210000
2165	2	2	1425000
2166	0	2	1870000
2167	2	2	1425000
2168	2	0	210000
2169	0	2	1870000
2170	2	1	766000
2171	2	1	766000
2172	0	1	-711000
2173	2	1	766000
2174	0	2	1870000
2175	2	0	210000
2176	2	2	1425000
2177	1	1	900500
2178	1	0	2357000
2179	1	0	2357000
2180	1	1	900500
2181	2	0	210000
2182	2	0	210000
2183	1	0	2357000
2184	0	1	-711000
2185	0	0	2726000
2186	1	1	900500
2187	0	1	-711000
2188	1	2	1694500
2189	1	2	1694500
2190	2	0	210000
2191	0	0	2726000
2192	0	0	2726000
2193	1	1	900500
2194	1	2	1694500
2195	0	1	-711000
2196	0	1	-711000
2197	1	0	2357000
2198	1	2	1694500
2199	0	2	1870000
2200	1	1	900500
2201	1	1	900500
2202	2	1	766000
2203	1	0	2357000
2204	2	1	766000
2205	0	1	-711000
2206	1	0	2357000
2207	0	1	-711000
2208	0	2	1870000
2209	2	2	1425000
2210	0	0	2726000
2211	1	0	2357000
2212	0	2	1870000
2213	0	0	2726000
2214	1	0	2357000
2215	0	2	1870000
2216	0	1	-711000
2217	2	2	1425000
2218	2	2	1425000
2219	0	0	2726000
2220	0	1	-711000
2221	0	1	-711000
2222	2	2	1425000
2223	1	1	900500
2224	2	1	766000
2225	1	1	900500
2226	1	0	2357000
2227	1	1	900500
2228	0	1	-711000
2229	0	1	-711000
2230	2	1	766000
2231	0	2	1870000
2232	0	0	2726000
2233	0	1	-711000
2234	2	2	1425000
2235	1	1	900500
2236	1	1	900500
2237	0	0	2726000
2238	0	0	2726000
2239	0	0	2726000
2240	1	0	2357000
2241	2	0	210000
2242	2	1	766000
2243	2	0	210000
2244	1	0	2357000
2245	0	2	1870000
2246	1	1	900500
2247	1	0	2357000
2248	0	1	-711000
2249	1	0	2357000
2250	0	1	-711000
2251	2	0	210000
2252	1	1	900500
2253	1	1	900500
2254	1	1	900500
2255	1	2	1694500
2256	0	2	1870000
2257	1	1	900500
2258	0	1	-711000
2259	2	2	1425000
2260	0	0	2726000
2261	0	1	-711000
2262	1	0	2357000
2263	0	0	2726000
2264	2	0	210000
2265	1	0	2357000
2266	0	0	2726000
2267	1	0	2357000
2268	0	2	1870000
2269	0	2	1870000
2270	2	2	1425000
2271	2	1	766000
2272	1	2	1694500
2273	0	1	-711000
2274	1	1	900500
2275	0	2	1870000
2276	2	1	766000
2277	1	0	2357000
2278	0	0	2726000
2279	0	2	1870000
2280	2	2	1425000
2281	0	2	1870000
2282	2	0	210000
2283	0	0	2726000
2284	0	2	1870000
2285	0	1	-711000
2286	1	0	2357000
2287	0	0	2726000
2288	1	1	900500
2289	0	2	1870000
2290	2	0	210000
2291	1	1	900500
2292	2	1	766000
2293	2	0	210000
2294	0	2	1870000
2295	0	0	2726000
2296	1	1	900500
2297	2	0	210000
2298	0	2	1870000
2299	0	2	1870000
2300	2	0	210000
2301	1	1	900500
2302	1	0	2357000
2303	1	1	900500
2304	0	0	2726000
2305	1	0	2357000
2306	0	0	2726000
2307	1	0	2357000
2308	1	1	900500
2309	1	2	1694500
2310	1	1	900500
2311	2	0	210000
2312	2	0	210000
2313	2	1	766000
2314	1	2	1694500
2315	1	0	2357000
2316	0	0	2726000
2317	2	0	210000
2318	0	0	2726000
2319	2	1	766000
2320	2	1	766000
2321	0	0	2726000
2322	2	2	1425000
2323	2	1	766000
2324	1	2	1694500
2325	0	1	-711000
2326	0	2	1870000
2327	2	2	1425000
2328	2	1	766000
2329	0	2	1870000
2330	1	0	2357000
2331	0	2	1870000
2332	0	0	2726000
2333	2	2	1425000
2334	1	2	1694500
2335	1	1	900500
2336	0	1	-711000
2337	2	2	1425000
2338	0	2	1870000
2339	2	0	210000
2340	1	0	2357000
2341	0	0	2726000
2342	0	2	1870000
2343	1	1	900500
2344	0	1	-711000
2345	0	2	1870000
2346	0	0	2726000
2347	1	0	2357000
2348	0	0	2726000
2349	0	2	1870000
2350	2	2	1425000
2351	1	2	1694500
2352	2	1	766000
2353	1	1	900500
2354	1	1	900500
2355	1	0	2357000
2356	2	2	1425000
2357	2	0	210000
2358	2	1	766000
2359	1	0	2357000
2360	2	0	210000
2361	2	0	210000
2362	2	0	210000
2363	2	2	1425000
2364	0	1	-711000
2365	2	0	210000
2366	0	2	1870000
2367	2	0	210000
2368	0	0	2726000
2369	1	2	1694500
2370	1	1	900500
2371	1	1	900500
2372	0	1	-711000
2373	0	0	2726000
2374	2	1	766000
2375	2	0	210000
2376	1	1	900500
2377	1	0	2357000
2378	2	1	766000
2379	0	0	2726000
2380	1	2	1694500
2381	1	0	2357000
2382	0	2	1870000
2383	1	1	900500
2384	0	0	2726000
2385	2	2	1425000
2386	1	0	2357000
2387	0	1	-711000
2388	0	2	1870000
2389	0	0	2726000
2390	1	0	2357000
2391	2	1	766000
2392	1	1	900500
2393	1	2	1694500
2394	0	1	-711000
2395	2	0	210000
2396	2	1	766000
2397	2	0	210000
2398	0	0	2726000
2399	0	0	2726000
2400	2	2	1425000
2401	2	0	210000
2402	1	2	1694500
2403	1	0	2357000
2404	0	0	2726000
2405	0	1	-711000
2406	0	1	-711000
2407	1	0	2357000
2408	1	1	900500
2409	2	0	210000
2410	1	1	900500
2411	2	0	210000
2412	0	1	-711000
2413	0	0	2726000
2414	0	1	-711000
2415	1	1	900500
2416	0	1	-711000
2417	2	2	1425000
2418	0	2	1870000
2419	0	2	1870000
2420	1	2	1694500
2421	1	0	2357000
2422	2	0	210000
2423	2	2	1425000
2424	0	0	2726000
2425	1	1	900500
2426	0	0	2726000
2427	0	2	1870000
2428	1	1	900500
2429	1	1	900500
2430	0	0	2726000
2431	0	0	2726000
2432	1	2	1694500
2433	0	0	2726000
2434	2	1	766000
2435	1	1	900500
2436	2	2	1425000
2437	0	0	2726000
2438	2	0	210000
2439	2	0	210000
2440	1	0	2357000
2441	1	1	900500
2442	0	1	-711000
2443	0	1	-711000
2444	0	2	1870000
2445	1	0	2357000
2446	0	1	-711000
2447	1	0	2357000
2448	1	1	900500
2449	1	2	1694500
2450	1	2	1694500
2451	2	2	1425000
2452	1	0	2357000
2453	2	1	766000
2454	2	1	766000
2455	0	0	2726000
2456	0	2	1870000
2457	1	1	900500
2458	2	2	1425000
2459	0	1	-711000
2460	2	2	1425000
2461	0	0	2726000
2462	0	2	1870000
2463	2	1	766000
2464	0	0	2726000
2465	1	2	1694500
2466	0	0	2726000
2467	0	2	1870000
2468	1	2	1694500
2469	2	1	766000
2470	2	0	210000
2471	2	0	210000
2472	2	1	766000
2473	2	1	766000
2474	1	0	2357000
2475	0	1	-711000
2476	1	0	2357000
2477	0	0	2726000
2478	2	1	766000
2479	1	2	1694500
2480	2	0	210000
2481	1	1	900500
2482	0	0	2726000
2483	2	0	210000
2484	2	1	766000
2485	2	2	1425000
2486	2	0	210000
2487	0	1	-711000
2488	0	1	-711000
2489	2	1	766000
2490	2	0	210000
2491	0	1	-711000
2492	2	0	210000
2493	1	0	2357000
2494	0	1	-711000
2495	2	0	210000
2496	2	2	1425000
2497	0	0	2726000
2498	2	2	1425000
2499	0	0	2726000
2500	1	2	1694500
2501	2	0	210000
2502	2	1	766000
2503	1	2	1694500
2504	0	2	1870000
2505	0	2	1870000
2506	1	2	1694500
2507	0	0	2726000
2508	0	1	-711000
2509	2	1	766000
2510	0	2	1870000
2511	2	1	766000
2512	0	0	2726000
2513	2	0	210000
2514	2	0	210000
2515	1	1	900500
2516	2	2	1425000
2517	2	0	210000
2518	1	1	900500
2519	2	0	210000
2520	2	0	210000
2521	0	2	1870000
2522	0	1	-711000
2523	2	2	1425000
2524	1	1	900500
2525	1	2	1694500
2526	1	1	900500
2527	0	2	1870000
2528	1	0	2357000
2529	1	1	900500
2530	1	2	1694500
2531	1	1	900500
2532	1	2	1694500
2533	0	1	-711000
2534	2	1	766000
2535	1	0	2357000
2536	0	0	2726000
2537	2	2	1425000
2538	1	0	2357000
2539	1	2	1694500
2540	1	1	900500
2541	2	2	1425000
2542	1	2	1694500
2543	1	0	2357000
2544	2	2	1425000
2545	1	0	2357000
2546	2	2	1425000
2547	0	0	2726000
2548	2	1	766000
2549	1	0	2357000
2550	1	0	2357000
2551	1	1	900500
2552	1	2	1694500
2553	2	2	1425000
2554	0	2	1870000
2555	1	2	1694500
2556	2	0	210000
2557	0	1	-711000
2558	1	2	1694500
2559	0	2	1870000
2560	1	2	1694500
2561	0	1	-711000
2562	2	1	766000
2563	2	0	210000
2564	2	0	210000
2565	1	0	2357000
2566	1	1	900500
2567	1	1	900500
2568	2	2	1425000
2569	0	0	2726000
2570	1	2	1694500
2571	2	1	766000
2572	0	2	1870000
2573	1	1	900500
2574	0	1	-711000
2575	2	2	1425000
2576	1	2	1694500
2577	1	2	1694500
2578	2	0	210000
2579	2	2	1425000
2580	2	0	210000
2581	1	1	900500
2582	0	2	1870000
2583	1	0	2357000
2584	1	1	900500
2585	0	1	-711000
2586	1	0	2357000
2587	1	0	2357000
2588	2	1	766000
2589	1	0	2357000
2590	2	1	766000
2591	2	1	766000
2592	2	0	210000
2593	1	0	2357000
2594	2	0	210000
2595	0	2	1870000
2596	0	2	1870000
2597	0	2	1870000
2598	0	1	-711000
2599	2	0	210000
2600	0	1	-711000
2601	0	0	2726000
2602	0	0	2726000
2603	1	1	900500
2604	0	1	-711000
2605	2	0	210000
2606	2	1	766000
2607	0	2	1870000
2608	2	0	210000
2609	1	0	2357000
2610	2	2	1425000
2611	1	2	1694500
2612	1	0	2357000
2613	1	2	1694500
2614	1	1	900500
2615	0	0	2726000
2616	1	0	2357000
2617	1	0	2357000
2618	2	0	210000
2619	0	0	2726000
2620	2	0	210000
2621	1	1	900500
2622	1	0	2357000
2623	1	1	900500
2624	0	2	1870000
2625	2	2	1425000
2626	2	0	210000
2627	1	1	900500
2628	0	2	1870000
2629	1	1	900500
2630	2	1	766000
2631	2	0	210000
2632	0	0	2726000
2633	0	0	2726000
2634	1	2	1694500
2635	1	1	900500
2636	1	0	2357000
2637	2	0	210000
2638	1	1	900500
2639	0	0	2726000
2640	0	0	2726000
2641	0	0	2726000
2642	1	0	2357000
2643	1	0	2357000
2644	1	1	900500
2645	1	0	2357000
2646	0	0	2726000
2647	0	2	1870000
2648	2	2	1425000
2649	1	2	1694500
2650	1	0	2357000
2651	1	1	900500
2652	2	1	766000
2653	1	1	900500
2654	1	0	2357000
2655	2	0	210000
2656	1	0	2357000
2657	1	1	900500
2658	2	1	766000
2659	2	0	210000
2660	1	2	1694500
2661	0	1	-711000
2662	2	1	766000
2663	0	0	2726000
2664	0	0	2726000
2665	2	0	210000
2666	1	1	900500
2667	2	1	766000
2668	1	0	2357000
2669	0	2	1870000
2670	1	1	900500
2671	2	0	210000
2672	2	2	1425000
2673	2	1	766000
2674	2	0	210000
2675	1	2	1694500
2676	1	0	2357000
2677	1	2	1694500
2678	2	2	1425000
2679	2	2	1425000
2680	1	1	900500
2681	2	1	766000
2682	0	2	1870000
2683	1	2	1694500
2684	0	0	2726000
2685	2	0	210000
2686	1	1	900500
2687	1	2	1694500
2688	2	2	1425000
2689	0	2	1870000
2690	1	2	1694500
2691	2	1	766000
2692	0	1	-711000
2693	1	0	2357000
2694	1	1	900500
2695	0	1	-711000
2696	0	0	2726000
2697	0	2	1870000
2698	1	2	1694500
2699	2	1	766000
2700	0	0	2726000
2701	1	1	900500
2702	0	0	2726000
2703	0	1	-711000
2704	1	1	900500
2705	0	2	1870000
2706	0	1	-711000
2707	1	2	1694500
2708	0	0	2726000
2709	1	2	1694500
2710	0	1	-711000
2711	1	0	2357000
