 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
500	New_cleaner_coal	No	Quick	Yes	-1.5e6
501	New_cleaner_coal	Yes	Quick	No	-3e6
502	New_cleaner_coal	No	Quick	Yes	-1.5e6
503	New_cleaner_coal	Yes	Lengthy	No	-5e6
504	New_cleaner_coal	Yes	Lengthy	No	-5e6
505	Install_scrubbers	Yes	Quick	Yes	-3e6
506	New_cleaner_coal	No	Quick	Yes	-1.5e6
507	Install_scrubbers	No	Quick	No	-3e6
508	New_cleaner_coal	Yes	Lengthy	No	-5e6
509	Install_scrubbers	Yes	Quick	Yes	-3e6
510	New_cleaner_coal	No	Quick	No	-1.5e6
511	New_cleaner_coal	Yes	Quick	No	-3e6
512	Install_scrubbers	Yes	Lengthy	No	-3e6
513	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
514	Install_scrubbers	No	Quick	Yes	-3e6
515	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
516	Install_scrubbers	Yes	Quick	Yes	-3e6
517	Install_scrubbers	Yes	Quick	No	-3e6
518	Install_scrubbers	Yes	Quick	No	-3e6
519	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
520	Install_scrubbers	No	Quick	No	-3e6
521	Install_scrubbers	Yes	Quick	No	-3e6
522	Install_scrubbers	Yes	Quick	Yes	-3e6
523	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
524	New_cleaner_coal	No	Quick	Yes	-1.5e6
525	Install_scrubbers	No	Quick	Yes	-3e6
526	New_cleaner_coal	Yes	Quick	No	-3e6
527	Install_scrubbers	No	Quick	No	-3e6
528	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
529	New_cleaner_coal	Yes	Quick	No	-3e6
530	New_cleaner_coal	No	Quick	Yes	-1.5e6
531	Install_scrubbers	Yes	Quick	No	-3e6
532	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
533	Install_scrubbers	Yes	Lengthy	No	-3e6
534	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
535	Install_scrubbers	Yes	Quick	No	-3e6
536	Install_scrubbers	No	Quick	No	-3e6
537	Install_scrubbers	Yes	Quick	Yes	-3e6
538	Install_scrubbers	Yes	Quick	No	-3e6
539	Install_scrubbers	No	Quick	No	-3e6
540	Install_scrubbers	No	Quick	No	-3e6
541	Install_scrubbers	Yes	Quick	Yes	-3e6
542	New_cleaner_coal	Yes	Quick	No	-3e6
543	New_cleaner_coal	Yes	Quick	No	-3e6
544	Install_scrubbers	Yes	Quick	Yes	-3e6
545	Install_scrubbers	Yes	Lengthy	No	-3e6
546	Install_scrubbers	Yes	Quick	Yes	-3e6
547	New_cleaner_coal	No	Quick	Yes	-1.5e6
548	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
549	New_cleaner_coal	No	Lengthy	No	-1.5e6
550	Install_scrubbers	Yes	Quick	Yes	-3e6
551	New_cleaner_coal	No	Lengthy	No	-1.5e6
552	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
553	Install_scrubbers	Yes	Lengthy	No	-3e6
554	New_cleaner_coal	No	Quick	Yes	-1.5e6
555	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
556	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
557	Install_scrubbers	No	Quick	Yes	-3e6
558	Install_scrubbers	No	Quick	No	-3e6
559	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
560	Install_scrubbers	Yes	Quick	Yes	-3e6
561	Install_scrubbers	No	Quick	Yes	-3e6
562	Install_scrubbers	No	Lengthy	No	-3e6
563	Install_scrubbers	Yes	Quick	Yes	-3e6
564	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
565	Install_scrubbers	Yes	Quick	No	-3e6
566	Install_scrubbers	Yes	Lengthy	No	-3e6
567	Install_scrubbers	Yes	Lengthy	Yes	-3e6
568	Install_scrubbers	No	Lengthy	No	-3e6
569	Install_scrubbers	Yes	Quick	Yes	-3e6
570	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
571	Install_scrubbers	No	Lengthy	Yes	-3e6
572	New_cleaner_coal	No	Lengthy	No	-1.5e6
573	New_cleaner_coal	No	Quick	Yes	-1.5e6
574	Install_scrubbers	Yes	Quick	No	-3e6
575	Install_scrubbers	No	Quick	Yes	-3e6
576	New_cleaner_coal	Yes	Quick	No	-3e6
577	Install_scrubbers	Yes	Quick	Yes	-3e6
578	New_cleaner_coal	Yes	Lengthy	No	-5e6
579	Install_scrubbers	Yes	Quick	Yes	-3e6
580	Install_scrubbers	Yes	Quick	Yes	-3e6
581	Install_scrubbers	Yes	Lengthy	No	-3e6
582	New_cleaner_coal	Yes	Lengthy	No	-5e6
583	Install_scrubbers	Yes	Lengthy	No	-3e6
584	New_cleaner_coal	No	Quick	No	-1.5e6
585	Install_scrubbers	Yes	Quick	Yes	-3e6
586	Install_scrubbers	No	Quick	Yes	-3e6
587	Install_scrubbers	No	Quick	No	-3e6
588	New_cleaner_coal	No	Quick	Yes	-1.5e6
589	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
590	Install_scrubbers	No	Quick	No	-3e6
591	Install_scrubbers	Yes	Quick	Yes	-3e6
592	Install_scrubbers	Yes	Quick	Yes	-3e6
593	Install_scrubbers	Yes	Quick	Yes	-3e6
594	New_cleaner_coal	Yes	Quick	No	-3e6
595	Install_scrubbers	Yes	Quick	No	-3e6
596	Install_scrubbers	No	Quick	Yes	-3e6
597	Install_scrubbers	Yes	Quick	Yes	-3e6
598	Install_scrubbers	No	Quick	Yes	-3e6
599	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
600	Install_scrubbers	No	Quick	No	-3e6
601	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
602	Install_scrubbers	Yes	Quick	Yes	-3e6
603	Install_scrubbers	No	Quick	Yes	-3e6
604	Install_scrubbers	No	Lengthy	No	-3e6
605	Install_scrubbers	Yes	Quick	No	-3e6
606	New_cleaner_coal	No	Quick	No	-1.5e6
607	Install_scrubbers	Yes	Lengthy	No	-3e6
608	New_cleaner_coal	Yes	Quick	No	-3e6
609	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
610	Install_scrubbers	No	Quick	Yes	-3e6
611	Install_scrubbers	No	Quick	Yes	-3e6
612	Install_scrubbers	No	Quick	No	-3e6
613	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
614	Install_scrubbers	Yes	Quick	No	-3e6
615	New_cleaner_coal	Yes	Quick	No	-3e6
616	New_cleaner_coal	No	Lengthy	No	-1.5e6
617	Install_scrubbers	Yes	Quick	No	-3e6
618	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
619	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
620	New_cleaner_coal	Yes	Quick	No	-3e6
621	New_cleaner_coal	No	Quick	No	-1.5e6
622	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
623	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
624	Install_scrubbers	No	Quick	Yes	-3e6
625	Install_scrubbers	No	Lengthy	No	-3e6
626	Install_scrubbers	Yes	Quick	Yes	-3e6
627	New_cleaner_coal	No	Lengthy	No	-1.5e6
628	Install_scrubbers	Yes	Lengthy	No	-3e6
629	Install_scrubbers	No	Quick	No	-3e6
630	Install_scrubbers	No	Quick	Yes	-3e6
631	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
632	Install_scrubbers	Yes	Quick	No	-3e6
633	Install_scrubbers	No	Lengthy	No	-3e6
634	Install_scrubbers	Yes	Quick	Yes	-3e6
635	New_cleaner_coal	Yes	Quick	No	-3e6
636	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
637	Install_scrubbers	No	Quick	Yes	-3e6
638	New_cleaner_coal	No	Quick	Yes	-1.5e6
639	Install_scrubbers	Yes	Quick	Yes	-3e6
640	Install_scrubbers	Yes	Quick	Yes	-3e6
641	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
642	Install_scrubbers	No	Quick	Yes	-3e6
643	New_cleaner_coal	No	Lengthy	No	-1.5e6
644	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
645	New_cleaner_coal	Yes	Quick	No	-3e6
646	New_cleaner_coal	Yes	Quick	No	-3e6
647	New_cleaner_coal	No	Quick	No	-1.5e6
648	New_cleaner_coal	Yes	Quick	No	-3e6
649	Install_scrubbers	Yes	Lengthy	No	-3e6
650	Install_scrubbers	Yes	Lengthy	No	-3e6
651	New_cleaner_coal	Yes	Lengthy	No	-5e6
652	Install_scrubbers	Yes	Quick	Yes	-3e6
653	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
654	Install_scrubbers	Yes	Quick	No	-3e6
655	Install_scrubbers	No	Quick	No	-3e6
656	New_cleaner_coal	No	Quick	No	-1.5e6
657	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
658	New_cleaner_coal	No	Quick	No	-1.5e6
659	Install_scrubbers	No	Quick	Yes	-3e6
660	New_cleaner_coal	Yes	Quick	No	-3e6
661	Install_scrubbers	No	Quick	Yes	-3e6
662	Install_scrubbers	No	Quick	No	-3e6
663	New_cleaner_coal	No	Quick	Yes	-1.5e6
664	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
665	New_cleaner_coal	No	Quick	No	-1.5e6
666	New_cleaner_coal	Yes	Quick	No	-3e6
667	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
668	Install_scrubbers	No	Quick	No	-3e6
669	New_cleaner_coal	Yes	Lengthy	No	-5e6
670	Install_scrubbers	No	Lengthy	Yes	-3e6
671	Install_scrubbers	No	Quick	No	-3e6
672	Install_scrubbers	No	Quick	Yes	-3e6
673	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
674	Install_scrubbers	No	Lengthy	No	-3e6
675	New_cleaner_coal	Yes	Lengthy	No	-5e6
676	Install_scrubbers	No	Quick	Yes	-3e6
677	New_cleaner_coal	Yes	Quick	No	-3e6
678	Install_scrubbers	No	Quick	No	-3e6
679	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
680	Install_scrubbers	No	Quick	Yes	-3e6
681	Install_scrubbers	No	Lengthy	No	-3e6
682	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
683	Install_scrubbers	No	Quick	No	-3e6
684	New_cleaner_coal	No	Lengthy	No	-1.5e6
685	Install_scrubbers	Yes	Quick	Yes	-3e6
686	Install_scrubbers	Yes	Lengthy	No	-3e6
687	New_cleaner_coal	No	Quick	Yes	-1.5e6
688	New_cleaner_coal	No	Quick	No	-1.5e6
689	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
690	New_cleaner_coal	No	Quick	Yes	-1.5e6
691	New_cleaner_coal	Yes	Quick	No	-3e6
692	Install_scrubbers	Yes	Quick	Yes	-3e6
693	Install_scrubbers	Yes	Quick	No	-3e6
694	New_cleaner_coal	No	Quick	Yes	-1.5e6
695	New_cleaner_coal	Yes	Quick	No	-3e6
696	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
697	New_cleaner_coal	No	Quick	Yes	-1.5e6
698	New_cleaner_coal	No	Lengthy	No	-1.5e6
699	Install_scrubbers	Yes	Quick	Yes	-3e6
700	New_cleaner_coal	Yes	Quick	No	-3e6
701	Install_scrubbers	No	Quick	No	-3e6
702	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
703	Install_scrubbers	Yes	Quick	Yes	-3e6
704	Install_scrubbers	No	Quick	Yes	-3e6
705	Install_scrubbers	Yes	Lengthy	No	-3e6
706	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
707	Install_scrubbers	Yes	Quick	Yes	-3e6
708	New_cleaner_coal	No	Quick	No	-1.5e6
709	Install_scrubbers	Yes	Quick	No	-3e6
710	New_cleaner_coal	No	Quick	Yes	-1.5e6
711	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
712	Install_scrubbers	Yes	Lengthy	No	-3e6
713	New_cleaner_coal	Yes	Quick	No	-3e6
714	New_cleaner_coal	Yes	Quick	No	-3e6
715	New_cleaner_coal	No	Quick	Yes	-1.5e6
716	Install_scrubbers	No	Quick	Yes	-3e6
717	New_cleaner_coal	No	Quick	No	-1.5e6
718	New_cleaner_coal	Yes	Lengthy	No	-5e6
719	New_cleaner_coal	No	Quick	Yes	-1.5e6
720	New_cleaner_coal	Yes	Quick	No	-3e6
721	Install_scrubbers	Yes	Quick	Yes	-3e6
722	New_cleaner_coal	Yes	Quick	No	-3e6
723	Install_scrubbers	Yes	Quick	Yes	-3e6
724	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
725	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
726	New_cleaner_coal	No	Quick	Yes	-1.5e6
727	New_cleaner_coal	No	Quick	Yes	-1.5e6
728	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
729	New_cleaner_coal	Yes	Quick	No	-3e6
730	Install_scrubbers	Yes	Lengthy	Yes	-3e6
731	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
732	New_cleaner_coal	No	Quick	No	-1.5e6
733	Install_scrubbers	No	Quick	No	-3e6
734	Install_scrubbers	No	Lengthy	No	-3e6
735	Install_scrubbers	Yes	Quick	Yes	-3e6
736	Install_scrubbers	No	Quick	No	-3e6
737	Install_scrubbers	Yes	Quick	Yes	-3e6
738	New_cleaner_coal	Yes	Quick	No	-3e6
739	New_cleaner_coal	Yes	Quick	No	-3e6
740	Install_scrubbers	Yes	Quick	No	-3e6
741	Install_scrubbers	No	Quick	Yes	-3e6
742	Install_scrubbers	Yes	Quick	Yes	-3e6
743	New_cleaner_coal	Yes	Quick	No	-3e6
744	Install_scrubbers	No	Quick	Yes	-3e6
745	New_cleaner_coal	No	Quick	Yes	-1.5e6
746	New_cleaner_coal	No	Quick	No	-1.5e6
747	Install_scrubbers	No	Lengthy	No	-3e6
748	Install_scrubbers	Yes	Quick	Yes	-3e6
749	Install_scrubbers	No	Quick	Yes	-3e6
750	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
751	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
752	Install_scrubbers	No	Quick	No	-3e6
753	New_cleaner_coal	No	Quick	Yes	-1.5e6
754	Install_scrubbers	No	Quick	No	-3e6
755	Install_scrubbers	No	Quick	No	-3e6
756	New_cleaner_coal	No	Lengthy	No	-1.5e6
757	Install_scrubbers	No	Quick	Yes	-3e6
758	New_cleaner_coal	Yes	Quick	No	-3e6
759	Install_scrubbers	No	Quick	Yes	-3e6
760	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
761	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
762	New_cleaner_coal	Yes	Lengthy	No	-5e6
763	New_cleaner_coal	No	Quick	No	-1.5e6
764	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
765	New_cleaner_coal	No	Quick	No	-1.5e6
766	New_cleaner_coal	Yes	Quick	No	-3e6
767	Install_scrubbers	Yes	Quick	Yes	-3e6
768	New_cleaner_coal	No	Quick	No	-1.5e6
769	Install_scrubbers	Yes	Quick	Yes	-3e6
770	Install_scrubbers	Yes	Quick	No	-3e6
771	New_cleaner_coal	Yes	Lengthy	No	-5e6
772	Install_scrubbers	No	Quick	No	-3e6
773	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
774	New_cleaner_coal	Yes	Quick	No	-3e6
775	Install_scrubbers	Yes	Lengthy	No	-3e6
776	New_cleaner_coal	No	Quick	Yes	-1.5e6
777	Install_scrubbers	Yes	Lengthy	Yes	-3e6
778	New_cleaner_coal	Yes	Quick	No	-3e6
779	Install_scrubbers	Yes	Quick	No	-3e6
780	New_cleaner_coal	No	Quick	No	-1.5e6
781	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
782	New_cleaner_coal	No	Quick	No	-1.5e6
783	Install_scrubbers	No	Lengthy	No	-3e6
784	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
785	Install_scrubbers	No	Quick	No	-3e6
786	New_cleaner_coal	Yes	Lengthy	No	-5e6
787	Install_scrubbers	Yes	Quick	Yes	-3e6
788	Install_scrubbers	No	Quick	No	-3e6
789	Install_scrubbers	Yes	Quick	No	-3e6
790	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
791	Install_scrubbers	Yes	Lengthy	No	-3e6
792	New_cleaner_coal	Yes	Quick	No	-3e6
793	Install_scrubbers	No	Lengthy	No	-3e6
794	New_cleaner_coal	Yes	Quick	No	-3e6
795	Install_scrubbers	Yes	Lengthy	No	-3e6
796	New_cleaner_coal	Yes	Quick	No	-3e6
797	Install_scrubbers	Yes	Quick	No	-3e6
798	Install_scrubbers	No	Quick	Yes	-3e6
799	Install_scrubbers	No	Quick	No	-3e6
800	Install_scrubbers	No	Quick	No	-3e6
801	Install_scrubbers	No	Quick	No	-3e6
802	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
803	Install_scrubbers	Yes	Lengthy	Yes	-3e6
804	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
805	Install_scrubbers	No	Quick	Yes	-3e6
806	New_cleaner_coal	Yes	Quick	No	-3e6
807	Install_scrubbers	No	Quick	Yes	-3e6
808	New_cleaner_coal	Yes	Quick	No	-3e6
809	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
810	New_cleaner_coal	No	Quick	No	-1.5e6
811	Install_scrubbers	No	Quick	Yes	-3e6
812	Install_scrubbers	No	Lengthy	No	-3e6
813	New_cleaner_coal	Yes	Quick	No	-3e6
814	Install_scrubbers	No	Quick	Yes	-3e6
815	Install_scrubbers	Yes	Quick	No	-3e6
816	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
817	New_cleaner_coal	Yes	Quick	No	-3e6
818	New_cleaner_coal	No	Quick	No	-1.5e6
819	New_cleaner_coal	Yes	Quick	No	-3e6
820	Install_scrubbers	Yes	Quick	Yes	-3e6
821	Install_scrubbers	Yes	Quick	No	-3e6
822	New_cleaner_coal	No	Quick	No	-1.5e6
823	Install_scrubbers	Yes	Quick	Yes	-3e6
824	New_cleaner_coal	Yes	Lengthy	No	-5e6
825	Install_scrubbers	No	Quick	No	-3e6
826	New_cleaner_coal	No	Lengthy	No	-1.5e6
827	Install_scrubbers	No	Lengthy	No	-3e6
828	New_cleaner_coal	Yes	Quick	No	-3e6
829	New_cleaner_coal	Yes	Quick	No	-3e6
830	Install_scrubbers	No	Quick	No	-3e6
831	Install_scrubbers	Yes	Quick	Yes	-3e6
832	New_cleaner_coal	No	Lengthy	No	-1.5e6
833	Install_scrubbers	Yes	Quick	Yes	-3e6
834	Install_scrubbers	Yes	Quick	Yes	-3e6
835	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
836	Install_scrubbers	No	Quick	No	-3e6
837	New_cleaner_coal	No	Quick	No	-1.5e6
838	Install_scrubbers	Yes	Quick	Yes	-3e6
839	Install_scrubbers	No	Quick	Yes	-3e6
840	New_cleaner_coal	Yes	Quick	No	-3e6
841	Install_scrubbers	Yes	Quick	Yes	-3e6
842	Install_scrubbers	No	Lengthy	No	-3e6
843	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
844	Install_scrubbers	Yes	Quick	No	-3e6
845	New_cleaner_coal	No	Quick	Yes	-1.5e6
846	Install_scrubbers	Yes	Quick	Yes	-3e6
847	Install_scrubbers	Yes	Lengthy	Yes	-3e6
848	New_cleaner_coal	No	Quick	Yes	-1.5e6
849	Install_scrubbers	Yes	Quick	No	-3e6
850	New_cleaner_coal	No	Quick	No	-1.5e6
851	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
852	New_cleaner_coal	Yes	Quick	No	-3e6
853	New_cleaner_coal	No	Quick	Yes	-1.5e6
854	New_cleaner_coal	No	Quick	Yes	-1.5e6
855	New_cleaner_coal	Yes	Quick	No	-3e6
856	Install_scrubbers	Yes	Lengthy	No	-3e6
857	Install_scrubbers	No	Quick	Yes	-3e6
858	Install_scrubbers	Yes	Quick	Yes	-3e6
859	Install_scrubbers	No	Quick	Yes	-3e6
860	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
861	New_cleaner_coal	No	Quick	Yes	-1.5e6
862	Install_scrubbers	Yes	Quick	Yes	-3e6
863	Install_scrubbers	Yes	Lengthy	Yes	-3e6
864	New_cleaner_coal	Yes	Lengthy	No	-5e6
865	Install_scrubbers	Yes	Quick	Yes	-3e6
866	New_cleaner_coal	Yes	Lengthy	No	-5e6
867	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
868	Install_scrubbers	Yes	Lengthy	Yes	-3e6
869	New_cleaner_coal	Yes	Quick	No	-3e6
870	Install_scrubbers	Yes	Quick	Yes	-3e6
871	Install_scrubbers	Yes	Quick	No	-3e6
872	Install_scrubbers	Yes	Quick	Yes	-3e6
873	Install_scrubbers	Yes	Lengthy	No	-3e6
874	Install_scrubbers	Yes	Quick	Yes	-3e6
875	Install_scrubbers	Yes	Quick	Yes	-3e6
876	Install_scrubbers	Yes	Quick	Yes	-3e6
877	Install_scrubbers	Yes	Quick	No	-3e6
878	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
879	Install_scrubbers	Yes	Lengthy	Yes	-3e6
880	Install_scrubbers	Yes	Quick	Yes	-3e6
881	New_cleaner_coal	Yes	Quick	No	-3e6
882	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
883	Install_scrubbers	Yes	Quick	Yes	-3e6
884	Install_scrubbers	Yes	Quick	Yes	-3e6
885	New_cleaner_coal	No	Quick	No	-1.5e6
886	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
887	New_cleaner_coal	Yes	Quick	No	-3e6
888	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
889	New_cleaner_coal	No	Lengthy	No	-1.5e6
890	New_cleaner_coal	Yes	Quick	No	-3e6
891	Install_scrubbers	Yes	Lengthy	No	-3e6
892	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
893	New_cleaner_coal	Yes	Quick	No	-3e6
894	New_cleaner_coal	No	Quick	No	-1.5e6
895	New_cleaner_coal	Yes	Lengthy	No	-5e6
896	Install_scrubbers	No	Quick	Yes	-3e6
897	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
898	New_cleaner_coal	Yes	Quick	No	-3e6
899	New_cleaner_coal	Yes	Quick	No	-3e6
900	Install_scrubbers	Yes	Lengthy	No	-3e6
901	New_cleaner_coal	No	Quick	Yes	-1.5e6
902	Install_scrubbers	Yes	Quick	No	-3e6
903	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
904	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
905	New_cleaner_coal	Yes	Quick	No	-3e6
906	New_cleaner_coal	No	Quick	No	-1.5e6
907	New_cleaner_coal	Yes	Quick	No	-3e6
908	Install_scrubbers	No	Lengthy	No	-3e6
909	New_cleaner_coal	Yes	Lengthy	No	-5e6
910	New_cleaner_coal	Yes	Quick	No	-3e6
911	New_cleaner_coal	Yes	Quick	No	-3e6
912	New_cleaner_coal	Yes	Lengthy	No	-5e6
913	New_cleaner_coal	No	Quick	Yes	-1.5e6
914	Install_scrubbers	Yes	Lengthy	No	-3e6
915	New_cleaner_coal	Yes	Lengthy	No	-5e6
916	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
917	Install_scrubbers	Yes	Quick	Yes	-3e6
918	New_cleaner_coal	Yes	Quick	No	-3e6
919	Install_scrubbers	Yes	Quick	No	-3e6
920	New_cleaner_coal	No	Quick	Yes	-1.5e6
921	New_cleaner_coal	No	Quick	Yes	-1.5e6
922	Install_scrubbers	No	Quick	No	-3e6
923	New_cleaner_coal	Yes	Quick	No	-3e6
924	Install_scrubbers	No	Quick	No	-3e6
925	Install_scrubbers	Yes	Quick	No	-3e6
926	Install_scrubbers	Yes	Quick	Yes	-3e6
927	New_cleaner_coal	No	Quick	Yes	-1.5e6
928	Install_scrubbers	Yes	Quick	No	-3e6
929	Install_scrubbers	Yes	Lengthy	No	-3e6
930	Install_scrubbers	Yes	Quick	Yes	-3e6
931	Install_scrubbers	No	Quick	Yes	-3e6
932	Install_scrubbers	Yes	Quick	No	-3e6
933	Install_scrubbers	Yes	Quick	No	-3e6
934	Install_scrubbers	Yes	Quick	Yes	-3e6
935	Install_scrubbers	No	Quick	No	-3e6
936	Install_scrubbers	Yes	Lengthy	Yes	-3e6
937	Install_scrubbers	Yes	Lengthy	No	-3e6
938	Install_scrubbers	No	Quick	No	-3e6
939	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
940	New_cleaner_coal	Yes	Quick	No	-3e6
941	Install_scrubbers	Yes	Quick	No	-3e6
942	New_cleaner_coal	Yes	Quick	No	-3e6
943	Install_scrubbers	No	Quick	No	-3e6
944	New_cleaner_coal	Yes	Quick	No	-3e6
945	New_cleaner_coal	Yes	Quick	No	-3e6
946	Install_scrubbers	Yes	Quick	Yes	-3e6
947	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
948	Install_scrubbers	No	Lengthy	No	-3e6
949	New_cleaner_coal	Yes	Quick	No	-3e6
950	Install_scrubbers	Yes	Quick	Yes	-3e6
951	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
952	Install_scrubbers	Yes	Quick	Yes	-3e6
953	Install_scrubbers	Yes	Quick	No	-3e6
954	Install_scrubbers	No	Quick	No	-3e6
955	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
956	New_cleaner_coal	Yes	Lengthy	No	-5e6
957	New_cleaner_coal	No	Quick	No	-1.5e6
958	Install_scrubbers	Yes	Quick	Yes	-3e6
959	Install_scrubbers	Yes	Quick	Yes	-3e6
960	Install_scrubbers	No	Quick	Yes	-3e6
961	Install_scrubbers	Yes	Quick	No	-3e6
962	New_cleaner_coal	No	Quick	Yes	-1.5e6
963	Install_scrubbers	Yes	Quick	Yes	-3e6
964	New_cleaner_coal	No	Lengthy	No	-1.5e6
965	Install_scrubbers	Yes	Lengthy	No	-3e6
966	Install_scrubbers	No	Lengthy	No	-3e6
967	Install_scrubbers	No	Quick	Yes	-3e6
968	New_cleaner_coal	Yes	Lengthy	No	-5e6
969	Install_scrubbers	No	Quick	No	-3e6
970	New_cleaner_coal	Yes	Lengthy	No	-5e6
971	Install_scrubbers	Yes	Lengthy	No	-3e6
972	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
973	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
974	New_cleaner_coal	No	Quick	Yes	-1.5e6
975	New_cleaner_coal	No	Quick	Yes	-1.5e6
976	Install_scrubbers	No	Quick	Yes	-3e6
977	Install_scrubbers	Yes	Lengthy	No	-3e6
978	New_cleaner_coal	Yes	Lengthy	No	-5e6
979	New_cleaner_coal	Yes	Quick	No	-3e6
980	Install_scrubbers	Yes	Lengthy	No	-3e6
981	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
982	Install_scrubbers	No	Quick	Yes	-3e6
983	New_cleaner_coal	Yes	Quick	No	-3e6
984	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
985	Install_scrubbers	Yes	Quick	Yes	-3e6
986	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
987	Install_scrubbers	Yes	Quick	Yes	-3e6
988	New_cleaner_coal	No	Quick	Yes	-1.5e6
989	Install_scrubbers	Yes	Quick	Yes	-3e6
990	Install_scrubbers	Yes	Quick	No	-3e6
991	Install_scrubbers	Yes	Quick	Yes	-3e6
992	Install_scrubbers	No	Quick	No	-3e6
993	Install_scrubbers	Yes	Quick	Yes	-3e6
994	Install_scrubbers	Yes	Quick	Yes	-3e6
995	Install_scrubbers	Yes	Lengthy	Yes	-3e6
996	Install_scrubbers	Yes	Lengthy	No	-3e6
997	New_cleaner_coal	No	Quick	Yes	-1.5e6
998	Install_scrubbers	Yes	Quick	Yes	-3e6
999	Install_scrubbers	Yes	Quick	Yes	-3e6
1000	New_cleaner_coal	No	Quick	No	-1.5e6
1001	New_cleaner_coal	No	Quick	No	-1.5e6
