 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
887	1	1	0	0	-3e6
888	1	1	0	1	-4.5e6
889	1	0	1	0	-1.5e6
890	1	1	0	0	-3e6
891	0	1	1	0	-3e6
892	1	1	0	1	-4.5e6
893	1	1	0	0	-3e6
894	1	0	0	0	-1.5e6
895	1	1	1	0	-5e6
896	0	0	0	1	-3e6
897	1	1	0	1	-4.5e6
898	1	1	0	0	-3e6
899	1	1	0	0	-3e6
900	0	1	1	0	-3e6
901	1	0	0	1	-1.5e6
902	0	1	0	0	-3e6
903	1	1	0	1	-4.5e6
904	1	1	0	1	-4.5e6
905	1	1	0	0	-3e6
906	1	0	0	0	-1.5e6
907	1	1	0	0	-3e6
908	0	0	1	0	-3e6
909	1	1	1	0	-5e6
910	1	1	0	0	-3e6
911	1	1	0	0	-3e6
912	1	1	1	0	-5e6
913	1	0	0	1	-1.5e6
914	0	1	1	0	-3e6
915	1	1	1	0	-5e6
916	1	1	0	1	-4.5e6
917	0	1	0	1	-3e6
918	1	1	0	0	-3e6
919	0	1	0	0	-3e6
920	1	0	0	1	-1.5e6
921	1	0	0	1	-1.5e6
922	0	0	0	0	-3e6
923	1	1	0	0	-3e6
924	0	0	0	0	-3e6
925	0	1	0	0	-3e6
926	0	1	0	1	-3e6
927	1	0	0	1	-1.5e6
928	0	1	0	0	-3e6
929	0	1	1	0	-3e6
930	0	1	0	1	-3e6
931	0	0	0	1	-3e6
932	0	1	0	0	-3e6
933	0	1	0	0	-3e6
934	0	1	0	1	-3e6
935	0	0	0	0	-3e6
936	0	1	1	1	-3e6
937	0	1	1	0	-3e6
938	0	0	0	0	-3e6
939	1	1	0	1	-4.5e6
940	1	1	0	0	-3e6
941	0	1	0	0	-3e6
942	1	1	0	0	-3e6
943	0	0	0	0	-3e6
944	1	1	0	0	-3e6
945	1	1	0	0	-3e6
946	0	1	0	1	-3e6
947	1	1	0	1	-4.5e6
948	0	0	1	0	-3e6
949	1	1	0	0	-3e6
950	0	1	0	1	-3e6
951	1	1	0	1	-4.5e6
952	0	1	0	1	-3e6
953	0	1	0	0	-3e6
954	0	0	0	0	-3e6
955	1	1	0	1	-4.5e6
956	1	1	1	0	-5e6
957	1	0	0	0	-1.5e6
958	0	1	0	1	-3e6
959	0	1	0	1	-3e6
960	0	0	0	1	-3e6
961	0	1	0	0	-3e6
962	1	0	0	1	-1.5e6
963	0	1	0	1	-3e6
964	1	0	1	0	-1.5e6
965	0	1	1	0	-3e6
966	0	0	1	0	-3e6
967	0	0	0	1	-3e6
968	1	1	1	0	-5e6
969	0	0	0	0	-3e6
970	1	1	1	0	-5e6
971	0	1	1	0	-3e6
972	1	1	0	1	-4.5e6
973	1	1	0	1	-4.5e6
974	1	0	0	1	-1.5e6
975	1	0	0	1	-1.5e6
976	0	0	0	1	-3e6
977	0	1	1	0	-3e6
978	1	1	1	0	-5e6
979	1	1	0	0	-3e6
980	0	1	1	0	-3e6
981	1	1	1	1	-6.5e6
982	0	0	0	1	-3e6
983	1	1	0	0	-3e6
984	1	1	0	1	-4.5e6
985	0	1	0	1	-3e6
986	1	1	0	1	-4.5e6
987	0	1	0	1	-3e6
988	1	0	0	1	-1.5e6
989	0	1	0	1	-3e6
990	0	1	0	0	-3e6
991	0	1	0	1	-3e6
992	0	0	0	0	-3e6
993	0	1	0	1	-3e6
994	0	1	0	1	-3e6
995	0	1	1	1	-3e6
996	0	1	1	0	-3e6
997	1	0	0	1	-1.5e6
998	0	1	0	1	-3e6
999	0	1	0	1	-3e6
1000	1	0	0	0	-1.5e6
1001	1	0	0	0	-1.5e6
1002	1	0	0	1	-1.5e6
1003	1	1	0	1	-4.5e6
1004	0	1	0	0	-3e6
1005	1	0	1	0	-1.5e6
1006	1	1	0	1	-4.5e6
1007	0	0	0	1	-3e6
1008	0	1	0	1	-3e6
1009	0	1	0	1	-3e6
1010	1	0	1	0	-1.5e6
1011	1	0	0	1	-1.5e6
1012	0	0	0	1	-3e6
1013	0	1	1	0	-3e6
1014	1	1	0	0	-3e6
1015	0	1	0	1	-3e6
1016	1	1	0	1	-4.5e6
1017	0	1	0	0	-3e6
1018	1	1	0	0	-3e6
1019	0	1	0	0	-3e6
1020	0	1	0	1	-3e6
1021	1	1	0	1	-4.5e6
1022	1	1	0	1	-4.5e6
1023	1	1	1	0	-5e6
1024	0	0	0	0	-3e6
1025	0	1	0	0	-3e6
1026	0	1	0	1	-3e6
1027	0	1	0	1	-3e6
1028	1	0	0	0	-1.5e6
1029	1	1	0	0	-3e6
1030	0	1	0	0	-3e6
1031	0	0	0	0	-3e6
1032	0	1	0	1	-3e6
1033	0	1	0	1	-3e6
1034	0	0	0	0	-3e6
1035	0	0	0	0	-3e6
1036	1	0	0	0	-1.5e6
1037	1	1	0	0	-3e6
1038	1	1	0	1	-4.5e6
1039	1	0	0	0	-1.5e6
1040	0	1	1	0	-3e6
1041	0	0	0	1	-3e6
1042	0	0	0	0	-3e6
1043	0	0	0	1	-3e6
1044	0	1	0	1	-3e6
1045	1	1	0	0	-3e6
1046	1	1	0	0	-3e6
1047	1	1	0	0	-3e6
1048	0	1	0	1	-3e6
1049	1	0	0	1	-1.5e6
1050	0	1	0	0	-3e6
1051	0	1	1	0	-3e6
1052	0	1	0	1	-3e6
1053	0	0	0	1	-3e6
1054	0	1	0	1	-3e6
1055	0	1	0	1	-3e6
1056	0	1	0	1	-3e6
1057	1	0	0	1	-1.5e6
1058	0	0	0	1	-3e6
1059	1	0	0	0	-1.5e6
1060	0	1	0	0	-3e6
1061	1	1	0	0	-3e6
1062	1	1	0	1	-4.5e6
1063	0	0	1	0	-3e6
1064	0	1	1	1	-3e6
1065	1	0	1	1	-1.5e6
1066	1	1	0	0	-3e6
1067	0	1	0	1	-3e6
1068	0	1	1	0	-3e6
1069	1	0	0	0	-1.5e6
1070	0	1	1	1	-3e6
1071	1	1	0	1	-4.5e6
1072	0	1	1	0	-3e6
1073	1	1	0	0	-3e6
1074	0	0	1	0	-3e6
1075	1	0	0	0	-1.5e6
1076	1	1	0	1	-4.5e6
1077	0	0	0	1	-3e6
1078	1	0	0	0	-1.5e6
1079	0	1	0	1	-3e6
1080	0	1	0	0	-3e6
1081	0	1	0	1	-3e6
1082	0	1	0	0	-3e6
1083	1	0	0	0	-1.5e6
1084	0	1	1	0	-3e6
1085	0	1	0	0	-3e6
1086	0	1	0	0	-3e6
1087	1	1	0	0	-3e6
1088	0	1	0	1	-3e6
1089	1	0	1	0	-1.5e6
1090	0	0	0	1	-3e6
1091	1	1	0	1	-4.5e6
1092	1	1	0	0	-3e6
1093	1	1	0	0	-3e6
1094	0	1	0	1	-3e6
1095	1	0	0	1	-1.5e6
1096	1	0	1	0	-1.5e6
1097	0	1	0	0	-3e6
1098	0	0	0	1	-3e6
1099	1	1	0	0	-3e6
1100	0	1	1	0	-3e6
1101	1	0	1	0	-1.5e6
1102	1	0	0	1	-1.5e6
1103	0	1	0	1	-3e6
1104	1	1	0	1	-4.5e6
1105	0	0	0	1	-3e6
1106	1	0	0	0	-1.5e6
1107	1	1	0	1	-4.5e6
1108	0	1	0	1	-3e6
1109	0	1	0	1	-3e6
1110	0	1	0	1	-3e6
1111	1	1	0	1	-4.5e6
1112	0	0	0	0	-3e6
1113	0	1	1	0	-3e6
1114	1	1	0	0	-3e6
1115	1	0	0	0	-1.5e6
1116	1	0	0	1	-1.5e6
1117	0	1	0	0	-3e6
1118	1	1	1	0	-5e6
1119	0	1	0	1	-3e6
1120	1	1	0	0	-3e6
1121	0	0	0	1	-3e6
1122	0	1	0	1	-3e6
1123	1	1	0	1	-4.5e6
1124	1	1	0	1	-4.5e6
1125	1	1	0	1	-4.5e6
1126	0	1	0	0	-3e6
1127	1	1	0	0	-3e6
1128	1	0	1	0	-1.5e6
1129	0	0	0	1	-3e6
1130	1	0	0	0	-1.5e6
1131	0	1	0	1	-3e6
1132	1	0	1	0	-1.5e6
1133	1	1	0	1	-4.5e6
1134	0	1	0	0	-3e6
1135	1	1	1	0	-5e6
1136	0	1	0	1	-3e6
1137	0	1	0	1	-3e6
1138	0	1	0	0	-3e6
1139	1	1	0	1	-4.5e6
1140	1	1	0	0	-3e6
1141	1	1	0	0	-3e6
1142	1	1	0	0	-3e6
1143	1	1	0	1	-4.5e6
1144	1	1	0	0	-3e6
1145	0	1	0	0	-3e6
1146	1	0	0	0	-1.5e6
1147	1	1	0	1	-4.5e6
1148	1	1	0	1	-4.5e6
1149	1	0	0	1	-1.5e6
1150	1	1	0	1	-4.5e6
1151	1	0	0	1	-1.5e6
1152	0	1	0	0	-3e6
1153	0	1	0	0	-3e6
1154	0	0	0	1	-3e6
1155	1	0	0	1	-1.5e6
1156	1	1	0	1	-4.5e6
1157	1	0	0	0	-1.5e6
1158	0	0	0	0	-3e6
1159	1	0	1	0	-1.5e6
1160	1	1	0	1	-4.5e6
1161	1	1	1	1	-6.5e6
1162	1	0	0	0	-1.5e6
1163	0	1	0	1	-3e6
1164	1	0	0	0	-1.5e6
1165	1	1	0	0	-3e6
1166	1	1	0	1	-4.5e6
1167	1	1	0	0	-3e6
1168	0	0	0	0	-3e6
1169	0	1	0	0	-3e6
1170	0	1	0	1	-3e6
1171	1	1	0	0	-3e6
1172	1	1	0	0	-3e6
1173	0	0	0	0	-3e6
1174	1	0	0	0	-1.5e6
1175	0	1	0	1	-3e6
1176	1	1	1	1	-6.5e6
1177	0	0	0	1	-3e6
1178	1	1	0	1	-4.5e6
1179	0	1	0	1	-3e6
1180	1	1	0	0	-3e6
1181	0	1	0	0	-3e6
1182	0	1	0	0	-3e6
1183	1	0	0	1	-1.5e6
1184	1	0	0	0	-1.5e6
1185	1	1	0	0	-3e6
1186	0	1	0	1	-3e6
1187	0	1	0	0	-3e6
1188	1	1	0	0	-3e6
1189	1	0	0	1	-1.5e6
1190	1	1	0	1	-4.5e6
1191	0	1	0	0	-3e6
1192	1	1	0	1	-4.5e6
1193	0	1	0	1	-3e6
1194	1	0	0	0	-1.5e6
1195	0	0	0	1	-3e6
1196	0	1	1	0	-3e6
1197	1	0	0	0	-1.5e6
1198	0	1	0	1	-3e6
1199	1	1	1	0	-5e6
1200	1	0	1	0	-1.5e6
1201	1	1	0	1	-4.5e6
1202	1	1	0	1	-4.5e6
1203	0	0	0	1	-3e6
1204	0	0	1	1	-3e6
1205	1	0	1	0	-1.5e6
1206	0	1	0	1	-3e6
1207	1	1	0	0	-3e6
1208	1	0	0	1	-1.5e6
1209	0	0	0	0	-3e6
1210	1	0	0	1	-1.5e6
1211	1	0	0	0	-1.5e6
1212	1	1	0	0	-3e6
1213	0	1	0	1	-3e6
1214	0	0	0	1	-3e6
1215	1	1	0	0	-3e6
1216	1	0	0	0	-1.5e6
1217	1	0	0	0	-1.5e6
1218	0	0	0	0	-3e6
1219	1	1	0	0	-3e6
1220	1	0	0	0	-1.5e6
1221	0	0	1	0	-3e6
1222	0	0	0	0	-3e6
1223	0	1	1	0	-3e6
1224	1	1	0	0	-3e6
1225	0	1	0	1	-3e6
1226	0	0	0	1	-3e6
1227	1	1	0	0	-3e6
1228	1	1	0	1	-4.5e6
1229	1	1	0	0	-3e6
1230	0	0	0	0	-3e6
1231	1	0	0	0	-1.5e6
1232	1	1	0	0	-3e6
1233	1	1	0	1	-4.5e6
1234	1	1	0	1	-4.5e6
1235	0	0	0	1	-3e6
1236	0	0	0	1	-3e6
1237	0	1	0	0	-3e6
1238	1	0	0	0	-1.5e6
1239	0	1	0	1	-3e6
1240	1	1	1	0	-5e6
1241	0	1	1	1	-3e6
1242	1	0	0	1	-1.5e6
1243	0	0	1	0	-3e6
1244	1	1	1	0	-5e6
1245	1	0	1	0	-1.5e6
1246	0	0	0	1	-3e6
1247	0	1	0	0	-3e6
1248	0	1	1	0	-3e6
1249	0	0	0	0	-3e6
1250	1	0	0	0	-1.5e6
1251	0	1	1	0	-3e6
1252	1	0	0	0	-1.5e6
1253	1	1	0	1	-4.5e6
1254	1	0	0	0	-1.5e6
1255	0	1	0	1	-3e6
1256	1	1	1	1	-6.5e6
1257	1	1	0	0	-3e6
1258	0	0	0	1	-3e6
1259	1	1	0	0	-3e6
1260	1	1	0	0	-3e6
1261	0	0	0	1	-3e6
1262	1	1	1	0	-5e6
1263	1	1	0	0	-3e6
1264	1	1	0	0	-3e6
1265	1	1	1	0	-5e6
1266	1	0	0	0	-1.5e6
1267	1	1	0	0	-3e6
1268	0	1	0	1	-3e6
1269	0	0	0	1	-3e6
1270	1	1	1	0	-5e6
1271	1	1	0	1	-4.5e6
1272	0	0	0	0	-3e6
1273	1	1	1	0	-5e6
1274	1	1	0	0	-3e6
1275	1	0	1	0	-1.5e6
1276	0	0	0	0	-3e6
1277	0	1	0	1	-3e6
1278	1	1	0	1	-4.5e6
1279	0	1	0	1	-3e6
1280	0	1	1	0	-3e6
1281	0	1	0	0	-3e6
1282	0	1	0	1	-3e6
1283	1	1	0	0	-3e6
1284	0	1	0	0	-3e6
1285	0	1	0	1	-3e6
1286	0	1	0	1	-3e6
1287	1	1	0	0	-3e6
1288	0	1	0	0	-3e6
1289	1	0	0	0	-1.5e6
1290	1	0	1	0	-1.5e6
1291	0	0	0	0	-3e6
1292	0	1	0	0	-3e6
1293	0	0	0	1	-3e6
1294	1	1	0	0	-3e6
1295	0	0	0	1	-3e6
1296	1	0	0	1	-1.5e6
1297	0	0	0	0	-3e6
1298	1	1	1	0	-5e6
1299	1	1	0	1	-4.5e6
1300	1	1	1	1	-6.5e6
1301	1	1	0	0	-3e6
1302	0	0	0	0	-3e6
1303	1	1	1	0	-5e6
1304	0	1	1	1	-3e6
1305	0	1	0	0	-3e6
1306	0	1	0	1	-3e6
1307	1	1	0	0	-3e6
1308	1	1	0	0	-3e6
1309	1	0	0	1	-1.5e6
1310	1	1	0	0	-3e6
1311	1	0	0	1	-1.5e6
1312	0	1	0	1	-3e6
1313	0	0	0	1	-3e6
1314	0	1	0	1	-3e6
1315	1	1	0	1	-4.5e6
1316	0	0	0	0	-3e6
1317	0	1	0	0	-3e6
1318	1	1	0	1	-4.5e6
1319	0	1	0	1	-3e6
1320	1	1	1	0	-5e6
1321	0	1	1	1	-3e6
1322	0	1	1	0	-3e6
1323	0	0	0	1	-3e6
1324	1	0	0	1	-1.5e6
1325	0	1	0	0	-3e6
1326	0	1	0	0	-3e6
1327	1	0	0	1	-1.5e6
1328	1	1	0	0	-3e6
1329	0	0	0	0	-3e6
1330	0	1	0	1	-3e6
1331	1	1	1	0	-5e6
1332	1	0	0	1	-1.5e6
1333	1	1	0	1	-4.5e6
1334	1	0	0	1	-1.5e6
1335	0	0	0	1	-3e6
1336	1	1	0	1	-4.5e6
1337	1	1	0	0	-3e6
1338	0	1	1	0	-3e6
1339	0	1	0	1	-3e6
1340	1	1	0	0	-3e6
1341	0	0	0	0	-3e6
1342	1	0	0	1	-1.5e6
1343	1	1	0	1	-4.5e6
1344	1	0	0	1	-1.5e6
1345	0	1	0	1	-3e6
1346	1	1	1	0	-5e6
1347	0	1	0	1	-3e6
1348	0	1	0	0	-3e6
1349	1	1	0	1	-4.5e6
1350	1	0	0	1	-1.5e6
1351	0	1	0	1	-3e6
1352	0	1	0	0	-3e6
1353	0	0	0	1	-3e6
1354	1	0	0	0	-1.5e6
1355	0	1	1	0	-3e6
1356	0	0	0	1	-3e6
1357	1	1	0	0	-3e6
1358	0	1	0	1	-3e6
1359	0	1	0	0	-3e6
1360	1	1	0	1	-4.5e6
1361	1	0	0	1	-1.5e6
1362	1	1	1	0	-5e6
1363	0	1	0	1	-3e6
1364	0	0	0	0	-3e6
1365	0	1	1	0	-3e6
1366	0	1	1	0	-3e6
1367	0	0	0	1	-3e6
1368	1	1	0	0	-3e6
1369	1	0	0	1	-1.5e6
1370	0	1	0	0	-3e6
1371	1	0	1	0	-1.5e6
1372	1	0	0	0	-1.5e6
1373	0	0	0	1	-3e6
1374	0	1	1	0	-3e6
1375	0	1	1	0	-3e6
1376	1	1	0	1	-4.5e6
1377	1	1	0	1	-4.5e6
1378	0	0	0	0	-3e6
1379	0	0	0	0	-3e6
1380	0	1	0	1	-3e6
1381	0	1	0	0	-3e6
1382	1	0	1	0	-1.5e6
1383	1	0	1	0	-1.5e6
1384	1	0	0	0	-1.5e6
1385	0	0	0	0	-3e6
1386	1	1	0	1	-4.5e6
1387	0	1	0	0	-3e6
1388	1	1	1	0	-5e6
1389	0	1	0	1	-3e6
1390	0	1	0	1	-3e6
1391	0	1	1	0	-3e6
1392	0	0	0	1	-3e6
1393	1	1	0	1	-4.5e6
1394	1	0	0	1	-1.5e6
1395	1	1	1	0	-5e6
1396	0	1	0	1	-3e6
1397	0	1	0	1	-3e6
1398	1	0	0	1	-1.5e6
1399	1	0	0	1	-1.5e6
1400	1	1	0	1	-4.5e6
1401	0	1	0	1	-3e6
1402	1	1	0	0	-3e6
1403	0	1	1	0	-3e6
1404	1	1	0	1	-4.5e6
1405	0	1	0	1	-3e6
1406	0	1	1	0	-3e6
1407	0	1	0	0	-3e6
1408	0	1	0	1	-3e6
1409	1	1	0	1	-4.5e6
1410	1	0	0	0	-1.5e6
1411	1	0	0	1	-1.5e6
1412	1	1	0	0	-3e6
1413	1	1	0	1	-4.5e6
1414	0	1	0	0	-3e6
1415	0	0	0	1	-3e6
1416	1	1	0	1	-4.5e6
1417	0	0	0	0	-3e6
1418	0	1	0	1	-3e6
1419	0	1	0	0	-3e6
1420	1	0	0	1	-1.5e6
1421	0	1	0	1	-3e6
1422	1	1	0	1	-4.5e6
1423	1	0	1	0	-1.5e6
1424	1	0	0	1	-1.5e6
1425	0	0	0	0	-3e6
1426	0	0	0	0	-3e6
1427	0	1	0	1	-3e6
1428	0	0	0	1	-3e6
1429	0	0	0	1	-3e6
1430	0	0	0	1	-3e6
1431	1	1	0	1	-4.5e6
1432	0	0	0	1	-3e6
1433	0	1	0	0	-3e6
1434	1	0	0	1	-1.5e6
1435	0	0	0	0	-3e6
1436	1	1	1	0	-5e6
1437	0	1	0	1	-3e6
1438	0	0	1	0	-3e6
1439	1	0	0	1	-1.5e6
1440	1	1	0	1	-4.5e6
1441	0	0	0	0	-3e6
1442	0	0	0	0	-3e6
1443	0	1	0	0	-3e6
1444	0	1	0	0	-3e6
1445	1	1	0	0	-3e6
1446	1	1	1	0	-5e6
1447	1	0	1	0	-1.5e6
1448	0	0	0	0	-3e6
1449	0	0	0	0	-3e6
1450	0	0	0	1	-3e6
1451	1	0	0	0	-1.5e6
1452	1	0	0	0	-1.5e6
1453	1	1	0	0	-3e6
1454	0	1	0	0	-3e6
1455	1	1	0	0	-3e6
1456	0	0	0	0	-3e6
1457	1	0	0	1	-1.5e6
1458	0	1	0	1	-3e6
1459	1	0	0	1	-1.5e6
1460	0	1	0	0	-3e6
1461	1	0	0	1	-1.5e6
1462	1	0	1	0	-1.5e6
1463	1	1	0	0	-3e6
1464	1	1	0	0	-3e6
1465	1	1	0	1	-4.5e6
1466	0	1	0	1	-3e6
1467	0	1	0	1	-3e6
1468	0	1	0	0	-3e6
1469	0	1	0	1	-3e6
1470	0	0	0	1	-3e6
1471	0	0	0	1	-3e6
1472	1	1	0	0	-3e6
1473	0	0	1	0	-3e6
1474	0	0	0	1	-3e6
1475	1	1	1	1	-6.5e6
1476	1	1	0	0	-3e6
1477	0	1	0	0	-3e6
1478	1	1	1	0	-5e6
1479	0	0	0	0	-3e6
1480	0	0	0	0	-3e6
1481	0	0	0	0	-3e6
1482	0	0	1	0	-3e6
1483	1	1	0	0	-3e6
1484	0	1	0	1	-3e6
1485	1	0	0	1	-1.5e6
1486	1	0	0	1	-1.5e6
1487	0	1	0	0	-3e6
1488	1	1	1	0	-5e6
1489	0	1	0	1	-3e6
1490	1	0	0	1	-1.5e6
1491	0	1	1	0	-3e6
1492	1	1	0	1	-4.5e6
1493	0	0	0	0	-3e6
1494	0	0	0	1	-3e6
1495	0	0	0	0	-3e6
1496	0	0	0	1	-3e6
1497	0	0	0	1	-3e6
1498	1	1	1	0	-5e6
1499	0	0	0	0	-3e6
1500	1	1	0	1	-4.5e6
1501	0	1	0	0	-3e6
1502	0	1	0	1	-3e6
1503	1	0	0	1	-1.5e6
1504	0	1	0	0	-3e6
1505	0	1	0	1	-3e6
1506	0	1	0	1	-3e6
1507	1	1	0	1	-4.5e6
1508	1	1	0	1	-4.5e6
1509	1	1	0	1	-4.5e6
1510	0	1	1	0	-3e6
1511	0	0	0	1	-3e6
1512	0	1	0	1	-3e6
1513	1	0	0	1	-1.5e6
1514	0	0	1	0	-3e6
1515	1	1	1	0	-5e6
1516	0	1	0	1	-3e6
1517	1	1	0	0	-3e6
1518	1	1	0	0	-3e6
1519	1	1	0	0	-3e6
1520	0	0	0	1	-3e6
1521	1	0	0	1	-1.5e6
1522	1	0	1	0	-1.5e6
1523	0	1	0	0	-3e6
1524	1	0	1	0	-1.5e6
1525	0	1	1	1	-3e6
1526	0	1	0	1	-3e6
1527	0	0	0	0	-3e6
1528	1	0	0	0	-1.5e6
1529	0	1	0	1	-3e6
1530	1	1	0	0	-3e6
1531	0	1	1	0	-3e6
1532	0	1	0	1	-3e6
1533	1	0	0	0	-1.5e6
1534	1	1	0	1	-4.5e6
1535	1	0	0	1	-1.5e6
1536	0	1	1	0	-3e6
1537	0	0	1	0	-3e6
1538	1	0	0	1	-1.5e6
1539	0	0	0	0	-3e6
1540	0	1	0	1	-3e6
1541	0	1	1	0	-3e6
1542	1	0	0	1	-1.5e6
1543	0	0	0	0	-3e6
1544	0	0	0	1	-3e6
1545	1	1	0	1	-4.5e6
1546	1	1	0	1	-4.5e6
1547	1	0	1	0	-1.5e6
1548	0	1	0	1	-3e6
1549	1	1	1	0	-5e6
1550	0	0	0	0	-3e6
1551	0	1	0	1	-3e6
1552	1	0	1	0	-1.5e6
1553	0	1	0	1	-3e6
1554	1	1	0	0	-3e6
1555	1	1	0	0	-3e6
1556	0	0	0	1	-3e6
1557	1	1	0	0	-3e6
1558	0	1	0	1	-3e6
1559	1	1	0	0	-3e6
1560	1	0	0	0	-1.5e6
1561	0	0	1	0	-3e6
1562	0	1	0	0	-3e6
1563	1	0	0	1	-1.5e6
1564	0	1	0	1	-3e6
1565	1	1	0	0	-3e6
1566	0	1	0	1	-3e6
1567	0	1	0	1	-3e6
1568	0	1	1	0	-3e6
1569	1	0	0	1	-1.5e6
1570	1	1	0	0	-3e6
1571	0	0	0	0	-3e6
1572	0	1	1	0	-3e6
1573	0	1	0	1	-3e6
1574	0	0	0	1	-3e6
1575	0	0	0	1	-3e6
1576	0	0	0	1	-3e6
1577	0	0	1	0	-3e6
1578	0	1	1	1	-3e6
1579	1	1	0	1	-4.5e6
1580	0	0	0	0	-3e6
1581	1	1	1	0	-5e6
1582	0	0	0	1	-3e6
1583	1	0	0	1	-1.5e6
1584	0	0	0	0	-3e6
1585	1	1	0	1	-4.5e6
1586	0	0	0	0	-3e6
1587	1	1	0	0	-3e6
1588	0	0	0	1	-3e6
1589	1	0	0	0	-1.5e6
1590	1	0	0	1	-1.5e6
1591	0	1	0	0	-3e6
1592	0	1	1	0	-3e6
1593	1	0	0	1	-1.5e6
1594	1	1	0	0	-3e6
1595	0	0	1	0	-3e6
1596	1	1	0	0	-3e6
1597	1	1	1	0	-5e6
1598	0	1	0	1	-3e6
1599	1	1	0	1	-4.5e6
1600	1	1	0	1	-4.5e6
1601	0	0	0	0	-3e6
1602	0	1	0	0	-3e6
1603	0	1	0	1	-3e6
1604	0	0	1	0	-3e6
1605	1	0	0	0	-1.5e6
1606	1	1	0	1	-4.5e6
1607	1	1	0	0	-3e6
1608	1	1	0	0	-3e6
1609	0	1	0	0	-3e6
1610	1	1	0	1	-4.5e6
1611	0	1	0	0	-3e6
1612	1	1	0	1	-4.5e6
1613	1	0	0	0	-1.5e6
1614	1	1	0	0	-3e6
1615	1	1	0	1	-4.5e6
1616	0	1	1	0	-3e6
1617	1	0	0	1	-1.5e6
1618	0	0	0	0	-3e6
1619	1	0	0	0	-1.5e6
1620	0	1	1	0	-3e6
1621	1	1	0	0	-3e6
1622	0	0	0	1	-3e6
1623	1	0	1	1	-1.5e6
1624	1	1	0	0	-3e6
1625	1	1	0	0	-3e6
1626	1	1	0	0	-3e6
1627	0	1	0	1	-3e6
1628	1	1	0	1	-4.5e6
1629	1	1	0	1	-4.5e6
1630	1	1	1	0	-5e6
1631	1	1	0	1	-4.5e6
1632	0	0	0	1	-3e6
1633	1	0	0	1	-1.5e6
1634	1	0	0	1	-1.5e6
1635	0	1	1	0	-3e6
1636	0	0	0	0	-3e6
1637	0	1	0	0	-3e6
1638	0	1	0	1	-3e6
1639	0	0	0	1	-3e6
1640	1	1	0	1	-4.5e6
1641	1	1	0	1	-4.5e6
1642	1	0	0	0	-1.5e6
1643	0	1	0	1	-3e6
1644	1	1	1	1	-6.5e6
1645	0	0	0	0	-3e6
1646	0	1	1	1	-3e6
1647	0	0	0	0	-3e6
1648	0	1	0	1	-3e6
1649	0	0	1	0	-3e6
1650	1	0	0	0	-1.5e6
1651	0	1	0	1	-3e6
1652	0	0	0	1	-3e6
1653	1	0	0	0	-1.5e6
1654	0	1	0	0	-3e6
1655	0	1	0	0	-3e6
1656	0	1	0	1	-3e6
1657	1	1	0	1	-4.5e6
1658	0	1	0	0	-3e6
1659	0	0	0	1	-3e6
1660	1	0	1	0	-1.5e6
1661	1	1	0	1	-4.5e6
1662	1	0	0	1	-1.5e6
1663	0	1	1	0	-3e6
1664	0	1	0	1	-3e6
1665	0	1	0	0	-3e6
1666	1	1	0	1	-4.5e6
1667	0	1	0	0	-3e6
1668	0	1	0	0	-3e6
1669	0	1	1	1	-3e6
1670	0	0	0	0	-3e6
1671	1	1	0	1	-4.5e6
1672	0	1	0	0	-3e6
1673	0	1	0	0	-3e6
1674	1	0	0	1	-1.5e6
1675	0	0	1	0	-3e6
1676	1	0	0	1	-1.5e6
1677	0	1	0	1	-3e6
1678	0	1	0	1	-3e6
1679	1	1	0	0	-3e6
1680	0	0	0	1	-3e6
1681	1	1	0	1	-4.5e6
1682	1	1	1	0	-5e6
1683	0	1	0	0	-3e6
1684	0	1	0	1	-3e6
1685	0	0	0	1	-3e6
1686	0	0	0	1	-3e6
1687	1	1	0	0	-3e6
1688	0	1	0	1	-3e6
1689	0	0	0	1	-3e6
1690	1	0	0	0	-1.5e6
1691	0	1	0	0	-3e6
1692	1	0	0	1	-1.5e6
1693	0	0	1	0	-3e6
1694	0	0	0	1	-3e6
1695	1	0	0	0	-1.5e6
1696	1	0	0	0	-1.5e6
1697	0	1	0	0	-3e6
1698	1	1	0	1	-4.5e6
1699	0	1	0	1	-3e6
1700	0	0	0	1	-3e6
1701	1	1	0	0	-3e6
1702	1	0	0	1	-1.5e6
1703	1	1	0	1	-4.5e6
1704	0	1	0	0	-3e6
1705	1	0	0	1	-1.5e6
1706	1	0	1	0	-1.5e6
1707	0	1	0	1	-3e6
1708	0	1	0	0	-3e6
1709	1	1	0	0	-3e6
1710	1	1	0	1	-4.5e6
1711	1	1	0	1	-4.5e6
1712	1	1	0	1	-4.5e6
1713	0	1	0	0	-3e6
1714	0	1	0	1	-3e6
1715	0	0	0	0	-3e6
1716	1	1	0	1	-4.5e6
1717	0	0	0	0	-3e6
1718	0	1	0	1	-3e6
1719	1	0	0	1	-1.5e6
1720	1	0	0	1	-1.5e6
1721	1	0	0	1	-1.5e6
1722	1	1	1	0	-5e6
1723	1	0	1	0	-1.5e6
1724	0	1	1	0	-3e6
1725	1	0	0	0	-1.5e6
1726	0	1	0	1	-3e6
1727	0	0	1	0	-3e6
1728	1	1	0	0	-3e6
1729	1	0	0	0	-1.5e6
1730	1	1	1	0	-5e6
1731	1	1	1	1	-6.5e6
